Datum,Umsatz-Total,Warengruppe-Total
2015-09-25,890.664681455423,5
2015-09-26,1172.60292310769,5
2015-09-27,1127.471500787778,5
2015-09-28,883.4630612445084,5
2015-09-29,877.4381836133149,5
2015-09-30,879.344567687064,5
2015-10-01,843.9017575339544,5
2015-10-02,913.4621665199602,5
2015-10-03,1101.6007466977858,5
2015-10-04,1182.592558056756,5
2015-10-05,1070.3535394391897,5
2015-10-06,1030.925748763046,5
2015-10-07,1019.197540064988,5
2015-10-08,909.1303497419683,5
2015-10-09,1048.858877947774,5
2015-10-10,1201.230275223537,5
2015-10-11,1283.3166911073522,5
2015-10-12,1107.442422397838,5
2015-10-13,937.6267663073802,5
2015-10-14,979.5829960288241,5
2015-10-15,1030.0461872412463,5
2015-10-16,1139.4221510164036,5
2015-10-17,1329.667018521431,5
2015-10-18,965.4102747206045,5
2015-10-19,987.6833910240885,5
2015-10-20,971.3317042498738,5
2015-10-21,1050.1903691671555,5
2015-10-22,986.5872665610204,5
2015-10-23,1175.8359344169276,5
2015-10-24,1361.2686641379958,5
2015-10-25,1035.7983825280471,5
2015-10-26,986.277950394993,5
2015-10-27,891.3468424546664,5
2015-10-28,882.1403330716114,5
2015-10-29,898.8019815526103,5
2015-10-30,927.5910486024229,5
2015-10-31,1011.9763957140731,5
2015-11-01,1112.330884194636,5
2015-11-02,873.9055613961766,6
2015-11-03,756.6058267690163,6
2015-11-04,696.1792577665408,4
2015-11-05,844.195238789603,6
2015-11-06,709.2797067414189,6
2015-11-07,873.6195026671894,5
2015-11-08,1210.5844638348726,6
2015-11-09,790.1238249610622,6
2015-11-10,661.6772215670127,6
2015-11-11,724.2683881549564,6
2015-11-12,734.5804312697369,6
2015-11-13,779.0935983581221,5
2015-11-14,943.7340697667853,6
2015-11-15,1086.677912290298,6
2015-11-16,773.9870790411215,5
2015-11-17,695.0151006676961,6
2015-11-18,653.6129315970389,6
2015-11-19,724.8363583386131,6
2015-11-20,637.7429849144889,5
2015-11-21,918.9910101405553,6
2015-11-22,988.6147520248859,6
2015-11-23,941.4565020991148,6
2015-11-24,819.7002785011099,6
2015-11-25,819.8161449241213,6
2015-11-26,968.23691915938,6
2015-11-27,911.8692142854267,6
2015-11-28,1117.4171037314866,6
2015-11-29,1242.0100573373763,6
2015-11-30,855.3716796700216,6
2015-12-01,850.6853794713234,6
2015-12-02,796.6943985310531,6
2015-12-03,899.4181507269417,6
2015-12-04,747.1094941881853,6
2015-12-05,966.790608350252,6
2015-12-06,1122.3575242783925,6
2015-12-07,657.2980076918358,6
2015-12-08,868.5081794395946,6
2015-12-09,834.1212777680732,6
2015-12-10,886.6224006554324,6
2015-12-11,813.2379047199031,6
2015-12-12,1212.256969711116,6
2015-12-13,1184.070283244665,6
2015-12-14,684.0995777973782,6
2015-12-15,709.2499235461587,6
2015-12-16,697.2473769069239,6
2015-12-17,782.1082549622633,6
2015-12-18,765.3284170460768,6
2015-12-19,929.7118202828319,6
2015-12-20,891.7548690569096,6
2015-12-21,752.5002961759303,6
2015-12-22,863.8728101510525,6
2015-12-23,1012.6804763947206,6
2015-12-24,1191.493045254776,6
2015-12-27,997.8805758445286,6
2015-12-28,1028.6370528092416,6
2015-12-29,1084.563288079671,6
2015-12-30,1385.084884713538,6
2015-12-31,3014.9158882862816,5
2016-01-02,1202.5857814550686,5
2016-01-03,934.2733598675957,5
2016-01-04,803.0361087665439,5
2016-01-05,821.9313978757706,5
2016-01-06,658.4146001472885,5
2016-01-07,743.8138921577064,5
2016-01-08,637.4469273538796,5
2016-01-09,871.4732679328393,5
2016-01-10,826.955422486571,5
2016-01-11,705.5558747924886,5
2016-01-12,673.6778617668252,5
2016-01-13,644.0848656424921,5
2016-01-14,709.3130261738232,5
2016-01-15,687.8200042437807,5
2016-01-16,906.6542889062559,5
2016-01-17,1013.7139351468278,5
2016-01-18,613.8540788245841,5
2016-01-19,643.0967318801003,5
2016-01-20,668.4470579370342,5
2016-01-21,741.4307042739565,5
2016-01-22,730.8440954250143,5
2016-01-23,756.0816189419252,5
2016-01-24,995.782209389401,5
2016-01-25,715.7394297933279,5
2016-01-26,675.0493020775475,5
2016-01-27,709.2024324760977,5
2016-01-28,712.049635547222,5
2016-01-29,705.888490932472,5
2016-01-30,818.5015989236458,5
2016-01-31,949.2808391593485,5
2016-02-01,836.4696388360157,5
2016-02-02,935.4508530158822,5
2016-02-03,951.7548637635641,5
2016-02-04,1100.1214671637163,5
2016-02-05,927.0325431236611,5
2016-02-06,1183.28740242988,5
2016-02-07,1329.3454519817374,5
2016-02-08,787.1409937711912,5
2016-02-09,920.2671803182686,5
2016-02-10,779.8975351273984,5
2016-02-11,932.0093944953028,5
2016-02-12,759.9999914337229,5
2016-02-13,1192.300605542719,5
2016-02-14,1232.2856278442705,5
2016-02-15,901.034912669222,5
2016-02-16,927.4655283682897,5
2016-02-17,948.6155550684778,5
2016-02-18,1004.301332975889,5
2016-02-19,983.295543420555,5
2016-02-20,1171.7607081068713,5
2016-02-21,1428.4055125574414,5
2016-02-22,608.4051521655254,5
2016-02-23,735.2505722725191,5
2016-02-24,686.9386221921535,5
2016-02-25,666.5831146011918,5
2016-02-26,659.370167680057,5
2016-02-27,875.9269780596418,5
2016-02-28,1108.1345334649939,5
2016-02-29,649.0194566916623,5
2016-03-01,667.579764741583,5
2016-03-02,631.4374518375629,5
2016-03-03,643.1310176558217,5
2016-03-04,663.3085734182101,5
2016-03-05,810.0362951481555,5
2016-03-06,941.6612337135952,5
2016-03-07,749.5533400251016,5
2016-03-08,801.6879614790114,5
2016-03-09,778.213298490763,4
2016-03-10,788.9531684262611,5
2016-03-11,818.7351097302471,5
2016-03-12,972.0013038845462,5
2016-03-13,1164.8347828988642,5
2016-03-14,719.1704411349664,5
2016-03-15,851.2933893637605,5
2016-03-16,851.6609664164324,5
2016-03-17,902.0499018929286,5
2016-03-18,857.5612849154995,5
2016-03-19,1044.4924986149608,5
2016-03-20,1229.8237671410234,5
2016-03-21,848.8904644276333,5
2016-03-22,868.8399348777956,5
2016-03-23,941.6711076302247,5
2016-03-26,1662.0053839141872,5
2016-03-27,1428.8249678652642,5
2016-03-28,1311.9512620540377,5
2016-03-29,904.0852613811909,5
2016-03-30,830.2784481223583,5
2016-03-31,909.7639845087259,5
2016-04-01,965.5867704699341,5
2016-04-02,1025.7697470302232,5
2016-04-03,948.2145297531389,5
2016-04-04,789.2803832523731,5
2016-04-05,717.8272418734347,5
2016-04-06,778.9490362414924,5
2016-04-07,785.4335529563391,5
2016-04-08,722.8421436730368,5
2016-04-09,931.1423519916807,5
2016-04-10,1010.4049507752486,5
2016-04-11,762.1068198600221,5
2016-04-12,752.6543758080029,5
2016-04-13,736.2153780198554,5
2016-04-14,787.1501242810479,5
2016-04-15,754.10399157636,5
2016-04-16,966.1804231738564,5
2016-04-17,994.8274276052088,5
2016-04-18,720.5684928810988,5
2016-04-19,744.3534599158016,5
2016-04-20,700.6206535392957,5
2016-04-21,824.42387772679,5
2016-04-22,780.0147072313018,5
2016-04-23,960.2580463940046,5
2016-04-24,1048.691728604632,5
2016-04-25,808.6673024494378,5
2016-04-26,723.3731766387942,5
2016-04-27,745.0770275512722,5
2016-04-28,791.3710182157495,5
2016-04-29,902.4020301424683,5
2016-04-30,1020.8364027311542,5
2016-05-01,1320.4934979505729,5
2016-05-02,807.4687168772665,5
2016-05-03,792.3231103249514,5
2016-05-04,930.8351231637771,5
2016-05-05,1131.0665101858597,5
2016-05-06,1246.4215277370777,5
2016-05-07,1278.087691792391,5
2016-05-08,1309.2392868160628,5
2016-05-09,897.5219487699242,5
2016-05-10,730.3926548029724,5
2016-05-11,843.2695466240598,5
2016-05-12,873.7278301283503,5
2016-05-13,836.0749562606568,5
2016-05-14,1301.947280361269,5
2016-05-15,1240.3584138625533,5
2016-05-16,1504.3521745251187,5
2016-05-17,1015.6118162708407,5
2016-05-18,963.8599834757545,5
2016-05-19,857.9556079151582,5
2016-05-20,995.1881687265911,5
2016-05-21,1078.4252442996235,5
2016-05-22,1013.57921441032,5
2016-05-23,863.1804464906785,5
2016-05-24,924.562725300018,5
2016-05-25,757.3124524526521,4
2016-05-26,988.0537843692615,5
2016-05-27,1061.5854126896102,5
2016-05-28,1174.6205212331797,5
2016-05-29,1169.4429353876203,5
2016-05-30,835.279174761295,5
2016-05-31,813.0501472866019,5
2016-06-01,819.6163654531925,5
2016-06-02,736.0369030092272,5
2016-06-03,895.6744683831167,5
2016-06-04,1129.2924527913099,5
2016-06-05,1067.3895911130253,5
2016-06-06,850.6477507354834,5
2016-06-07,828.70835272332,5
2016-06-08,904.42245781615,5
2016-06-09,954.422152107695,5
2016-06-10,1003.9550699720872,5
2016-06-11,1134.8420799101114,5
2016-06-12,1137.3983753627977,5
2016-06-13,893.7751209132375,5
2016-06-14,833.4675873571825,5
2016-06-15,777.9390151082964,5
2016-06-16,848.1282645102008,5
2016-06-17,886.3274527874723,5
2016-06-18,1215.4568792865832,5
2016-06-19,1200.8441587043458,5
2016-06-20,1071.0943608676127,5
2016-06-21,987.6732341676238,5
2016-06-22,961.1135819669971,5
2016-06-23,1074.4969118078031,5
2016-06-24,1053.850944639592,4
2016-06-25,1745.218341676614,5
2016-06-26,1354.154603310315,5
2016-06-27,1172.365882184468,5
2016-06-28,1011.4302002977665,5
2016-06-29,935.1312556822927,5
2016-06-30,1108.2199048368966,5
2016-07-01,918.6511498762104,5
2016-07-02,1254.9675135353057,5
2016-07-03,1230.847733903723,5
2016-07-04,972.108885752277,5
2016-07-05,975.3289548378325,5
2016-07-06,1095.2281531027224,5
2016-07-08,1017.6896698512468,5
2016-07-09,1145.4783740033313,5
2016-07-10,1225.052607709546,5
2016-07-11,1118.209394429929,5
2016-07-12,1057.792904279439,5
2016-07-13,1132.8519667134883,5
2016-07-14,1137.1464719251362,5
2016-07-15,1094.544495924935,5
2016-07-16,1314.0794354577429,5
2016-07-17,1373.681498415816,5
2016-07-19,1214.6280033659282,5
2016-07-20,1148.5014069137453,5
2016-07-21,1153.1849657971438,5
2016-07-22,1195.9428019356742,5
2016-07-23,1468.08625652237,5
2016-07-24,1409.4974746850844,5
2016-07-25,1411.5554995440134,5
2016-07-26,1442.1208839144829,4
2016-07-27,1395.656762753965,5
2016-07-28,1497.9496491149862,5
2016-07-29,1461.7861117915459,5
2016-07-30,1569.077505749603,5
2016-07-31,1602.4977578555713,5
2016-08-01,1500.207350214479,5
2016-08-02,1469.7815546795648,5
2016-08-03,1460.660036853997,5
2016-08-04,1445.239423342138,5
2016-08-05,1429.284582709712,5
2016-08-06,1579.818237530857,5
2016-08-07,1647.139931297143,5
2016-08-08,1510.026798115111,5
2016-08-09,1510.9484695102203,5
2016-08-10,1581.167227677361,5
2016-08-11,1657.4259469511148,5
2016-08-12,1560.551041603761,5
2016-08-13,2014.038470118378,5
2016-08-16,1321.9270851308286,5
2016-08-17,1347.0931699940152,5
2016-08-18,1303.121735425074,5
2016-08-19,1404.218955180435,5
2016-08-20,1760.7414588107447,5
2016-08-21,1424.0065212821444,5
2016-08-22,1095.9528307497624,5
2016-08-23,1008.7480718102684,5
2016-08-24,1096.0874107435448,5
2016-08-25,1046.5838819865155,5
2016-08-26,1105.4478418397325,5
2016-08-27,1524.3243426740376,5
2016-08-28,1383.2593538423948,5
2016-08-29,964.535913126151,5
2016-08-30,1035.4883117326349,5
2016-08-31,1002.6284419557431,5
2016-09-01,1112.0040875387062,5
2016-09-02,1044.3714873754898,5
2016-09-03,1296.7770206536784,5
2016-09-04,1159.1641157616975,5
2016-09-05,962.064071037593,5
2016-09-06,942.0816193050305,5
2016-09-07,861.0060583970311,5
2016-09-08,992.7898073382161,5
2016-09-09,1099.887383916044,5
2016-09-10,1272.3640116944093,5
2016-09-11,1215.8774574927902,5
2016-09-12,1001.424738192962,5
2016-09-13,955.528431178551,5
2016-09-14,949.5138835455884,5
2016-09-15,910.0251687302876,5
2016-09-16,968.8616236410679,5
2016-09-17,1143.4277691904945,5
2016-09-18,1243.648849537733,5
2016-09-19,893.181857858511,5
2016-09-20,1013.732656749768,5
2016-09-21,866.0212112328793,5
2016-09-22,890.4811118040632,5
2016-09-23,962.220375219157,5
2016-09-24,968.824693519181,5
2016-09-25,1205.3018327204456,5
2016-09-26,761.1166542042563,5
2016-09-27,829.901056469562,5
2016-09-28,890.678035912263,5
2016-09-29,820.9206142061239,5
2016-09-30,816.1924936525996,5
2016-10-01,1100.3104953206089,5
2016-10-02,1181.7241459327024,5
2016-10-03,1254.3433722778589,5
2016-10-04,945.0072716368412,5
2016-10-05,872.9395338854519,5
2016-10-06,885.9372642622252,5
2016-10-07,950.2334689574849,5
2016-10-08,997.8963986685884,5
2016-10-09,1047.9403632551691,5
2016-10-10,1009.3310450764502,5
2016-10-11,989.1632355639999,5
2016-10-12,969.2932365844256,5
2016-10-13,966.7554430344295,5
2016-10-14,887.9519933702995,5
2016-10-15,1049.627126212078,5
2016-10-16,1196.4395296950333,5
2016-10-17,1000.499540551999,5
2016-10-18,981.5750722176789,5
2016-10-19,978.0865200938773,5
2016-10-20,957.6273776917177,5
2016-10-21,903.6681945074929,5
2016-10-22,1008.6022006829596,5
2016-10-23,1123.329181333138,5
2016-10-24,704.464020204281,5
2016-10-25,755.9773530966668,5
2016-10-26,782.7015505366317,5
2016-10-27,670.9143631752436,5
2016-10-28,731.4732717914787,5
2016-10-29,948.883040549303,5
2016-10-30,977.2374975244276,5
2016-10-31,837.8223186565143,5
2016-11-01,756.1646273996967,5
2016-11-02,756.2684765212546,5
2016-11-03,825.7489355275533,6
2016-11-04,827.7506166623081,6
2016-11-05,854.1189021579344,6
2016-11-06,1016.9284249438138,5
2016-11-07,783.2876694877696,6
2016-11-08,667.9782488051491,6
2016-11-09,712.880446558501,6
2016-11-10,676.9099561116377,6
2016-11-11,719.7198881165381,6
2016-11-12,1015.5046768255237,6
2016-11-13,1215.0597211057122,6
2016-11-14,717.1955820785706,6
2016-11-15,697.3971577491182,6
2016-11-16,762.1250139932546,6
2016-11-17,792.4232907525757,6
2016-11-18,740.2664311130449,6
2016-11-19,789.288519488178,6
2016-11-20,1002.4646936250399,6
2016-11-21,848.7753841514486,6
2016-11-22,854.0179309123946,6
2016-11-23,700.9223006405177,6
2016-11-24,878.625266803621,6
2016-11-25,859.092277242525,6
2016-11-26,1006.6477361375611,6
2016-11-27,1191.0852670695958,6
2016-11-28,801.1985371272989,6
2016-11-29,820.7110335052779,6
2016-11-30,774.1068871175481,6
2016-12-01,781.0522774406077,6
2016-12-02,766.5133286458612,6
2016-12-03,910.7418289277291,6
2016-12-04,1081.2803974749108,6
2016-12-05,773.0046423450142,6
2016-12-06,834.3932774453962,6
2016-12-07,761.1523537609988,6
2016-12-08,862.7839613530219,6
2016-12-09,705.9639078785514,6
2016-12-10,968.0683559139717,6
2016-12-11,1192.1581998629788,6
2016-12-12,655.8906428705961,6
2016-12-13,735.4367030448489,6
2016-12-14,598.3909519348128,6
2016-12-15,750.9446011076722,6
2016-12-16,703.824641488759,6
2016-12-18,1452.8809776212129,6
2016-12-19,700.3242116849947,6
2016-12-20,705.3913332279477,6
2016-12-21,772.732475268761,6
2016-12-22,812.436964852556,6
2016-12-23,1015.7007679456784,6
2016-12-24,1053.3338518103399,6
2016-12-27,973.6022131048825,6
2016-12-28,911.5036496476184,5
2016-12-29,1120.5125597970537,6
2016-12-30,1214.8176131584746,5
2016-12-31,2772.611848249342,5
2017-01-02,934.9707249894308,5
2017-01-03,784.8799598101174,5
2017-01-04,871.0440798441357,5
2017-01-05,969.8305612056671,5
2017-01-06,843.7847722145023,5
2017-01-07,757.2921016801911,5
2017-01-08,948.3255348002108,5
2017-01-09,654.3221353318573,5
2017-01-10,690.0088154034368,5
2017-01-11,525.9738316392518,5
2017-01-12,603.0077963842208,5
2017-01-13,715.1392118689012,5
2017-01-14,881.0291097658802,5
2017-01-15,1111.9145414536786,5
2017-01-16,681.0645678021277,5
2017-01-17,613.5328114734024,5
2017-01-18,716.3612492230782,5
2017-01-19,685.4308587518259,5
2017-01-20,687.224834230881,5
2017-01-21,790.4903617098104,5
2017-01-22,979.4544665840662,5
2017-01-23,648.1523845885437,5
2017-01-24,712.7048841627588,5
2017-01-25,632.3257846781802,5
2017-01-26,762.0619928919831,5
2017-01-27,793.8861930791534,5
2017-01-28,1025.7531343268752,5
2017-01-29,950.4110401352527,5
2017-01-30,717.3791336601493,5
2017-01-31,716.5627065880647,5
2017-02-01,677.7481757747423,5
2017-02-02,630.5792159962797,5
2017-02-03,672.5802811550836,5
2017-02-04,904.8050919459872,5
2017-02-05,951.3953524292847,5
2017-02-06,760.8139953044345,5
2017-02-07,804.047113334828,5
2017-02-08,762.3230950256,5
2017-02-09,772.3142823263565,5
2017-02-10,833.5209695083952,5
2017-02-11,953.194567016368,5
2017-02-12,1013.228253332005,5
2017-02-13,766.8600392515557,5
2017-02-14,828.6197292563617,5
2017-02-15,847.3074034779625,5
2017-02-16,912.0853208794713,5
2017-02-17,860.6754922633866,5
2017-02-18,1281.56636706378,5
2017-02-19,1128.8515634541043,5
2017-02-20,645.0011874349485,5
2017-02-21,700.0907715782239,5
2017-02-22,575.158560683522,5
2017-02-23,698.328880975568,5
2017-02-24,862.0065018340022,5
2017-02-25,886.428108866831,5
2017-02-26,1143.6329349820192,5
2017-02-27,822.3894098702433,5
2017-02-28,649.2210721369989,5
2017-03-01,704.5059684490416,5
2017-03-02,755.8301933831688,5
2017-03-03,779.5844617016119,5
2017-03-04,850.9271467419971,5
2017-03-05,951.0363569769106,5
2017-03-06,739.2784906487303,5
2017-03-07,692.8099507435704,5
2017-03-08,646.8062720134385,5
2017-03-09,716.3806477824952,5
2017-03-10,757.9075375674088,5
2017-03-11,910.017429014807,5
2017-03-12,1212.977089515366,5
2017-03-13,669.5710337167453,5
2017-03-14,721.0003936709697,5
2017-03-15,711.5527300844201,5
2017-03-16,684.9926006973071,5
2017-03-17,700.5733733534432,5
2017-03-18,852.0473497737901,5
2017-03-19,871.984209027023,5
2017-03-20,630.3939652250475,5
2017-03-21,771.1069742794739,5
2017-03-22,709.960469926246,5
2017-03-23,694.4482919062851,5
2017-03-24,771.4350074496497,5
2017-03-25,911.7455267794348,5
2017-03-26,1112.1106505314624,5
2017-03-27,795.0588789524516,5
2017-03-28,870.1426470077239,5
2017-03-29,814.2985629540872,5
2017-03-30,764.7925876956604,5
2017-03-31,951.4465090107191,5
2017-04-01,1206.8008403568901,5
2017-04-02,1088.5639129885637,5
2017-04-03,854.8704576502256,5
2017-04-04,917.8350281464741,5
2017-04-05,734.8104529632747,5
2017-04-06,848.668997501353,5
2017-04-07,890.4378690043627,5
2017-04-08,1163.5535047857286,5
2017-04-09,1257.7989678564727,5
2017-04-10,1047.4642139252098,5
2017-04-11,979.0101779000737,5
2017-04-12,963.0564527813173,5
2017-04-13,1521.076724370851,5
2017-04-15,1949.7119986890598,5
2017-04-16,1360.5666388272589,5
2017-04-17,1143.144119778396,5
2017-04-18,1004.9803677250701,5
2017-04-19,880.3035001203632,5
2017-04-20,1021.9654010257257,5
2017-04-21,1016.0527719573572,5
2017-04-22,875.0817995103102,5
2017-04-23,889.620199551558,5
2017-04-24,676.7056561681866,5
2017-04-25,726.2843130158004,5
2017-04-26,704.2648343052563,5
2017-04-27,738.5478488845376,5
2017-04-28,858.562791260721,5
2017-04-29,1008.1593329801675,5
2017-04-30,1406.3863387351237,5
2017-05-02,907.4120141489021,5
2017-05-03,814.3366969961502,5
2017-05-04,803.2593067393443,5
2017-05-05,763.0757111413501,5
2017-05-06,1073.6421699859125,5
2017-05-07,1164.5464724450012,5
2017-05-08,988.951482717622,5
2017-05-09,934.24057989002,5
2017-05-10,941.2110750714883,5
2017-05-11,977.7635795078336,5
2017-05-12,1045.3870413392756,5
2017-05-13,1197.814332344622,5
2017-05-14,1320.5119697199498,5
2017-05-15,919.4922411802709,5
2017-05-16,945.6256636445247,5
2017-05-17,694.855989704796,5
2017-05-18,772.5725049920495,5
2017-05-19,866.5152558057133,5
2017-05-20,1158.1014746814067,5
2017-05-21,1172.963649815083,5
2017-05-22,880.7527955554765,5
2017-05-23,820.2397249476178,5
2017-05-24,897.1890465592907,5
2017-05-25,1272.6905501972162,5
2017-05-26,1141.4894561543208,5
2017-05-27,1219.793888749795,5
2017-05-28,1253.432626586337,5
2017-05-29,960.920857287811,5
2017-05-30,854.0308347620619,5
2017-05-31,912.6056458253045,5
2017-06-01,901.2654743645992,5
2017-06-02,852.8215900539357,5
2017-06-03,1201.4343181340248,5
2017-06-04,1176.257410016689,5
2017-06-05,1460.677695441309,5
2017-06-06,1008.533308518272,5
2017-06-07,869.717697665811,5
2017-06-08,884.0181459869485,5
2017-06-09,989.2980494687711,5
2017-06-10,1088.9214327412546,5
2017-06-11,1020.2959935890408,5
2017-06-12,911.697211783613,5
2017-06-13,937.2937700641105,5
2017-06-14,890.5749530038829,5
2017-06-15,1002.5649458068533,5
2017-06-16,1190.015367145847,5
2017-06-17,1445.7625520080119,5
2017-06-18,1250.305254131385,5
2017-06-19,1073.2467590634774,5
2017-06-20,1043.2727336693376,5
2017-06-21,1039.690283923248,5
2017-06-22,965.1521711891098,5
2017-06-23,1187.6610756722005,5
2017-06-24,1722.3800103611256,5
2017-06-25,1304.5245811026152,5
2017-06-26,965.2508349895154,5
2017-06-27,948.8721590936784,5
2017-06-28,975.0245626730718,5
2017-06-29,1025.019787489408,5
2017-06-30,923.3690894680606,5
2017-07-01,1125.1574725859377,5
2017-07-02,1160.5801780768,5
2017-07-03,1034.7719328837375,5
2017-07-05,1143.6959049477725,5
2017-07-06,1156.151100094264,5
2017-07-07,1154.585965352233,5
2017-07-08,1397.2066600715398,5
2017-07-09,1418.3253108389079,5
2017-07-10,1126.3660703403186,5
2017-07-11,1008.8174162188894,5
2017-07-12,1029.5279348192746,5
2017-07-13,1161.6946489605416,5
2017-07-14,1222.5888893464876,5
2017-07-15,1434.6925997403255,5
2017-07-16,1371.6639378169616,5
2017-07-17,1238.1579780817685,5
2017-07-18,1213.6842292116744,5
2017-07-19,1221.7402322265868,5
2017-07-20,1282.4343759095916,5
2017-07-21,1224.0672474466066,5
2017-07-22,1514.9062987490715,5
2017-07-23,1334.6856030203626,5
2017-07-24,1455.901469344551,5
2017-07-25,1271.0498855869027,5
2017-07-26,1337.9126979313733,5
2017-07-27,1472.5954958550828,5
2017-07-28,1374.0926249713389,5
2017-07-29,1454.881214661812,5
2017-07-30,1438.1187016849794,5
2017-07-31,1315.1603170386495,5
2017-08-01,1432.5513185350717,5
2017-08-02,1521.9210546623522,5
2017-08-03,1272.634239385608,5
2017-08-04,1415.948297645542,5
2017-08-05,1554.1143186053969,5
2017-08-06,1348.8820113446072,5
2017-08-07,1338.2331875353111,5
2017-08-08,1344.611110980731,5
2017-08-09,1288.13872298231,5
2017-08-10,1240.3956117712096,5
2017-08-11,1483.1141725782581,5
2017-08-12,1602.5270850482632,5
2017-08-13,1516.6948842405934,5
2017-08-14,1275.7050893798023,5
2017-08-15,1254.702252790265,5
2017-08-16,1182.099137635264,5
2017-08-17,1239.9129600490091,5
2017-08-18,1201.1213908803838,5
2017-08-19,1441.9486305079436,5
2017-08-20,1602.5845703338732,5
2017-08-21,1311.645253816404,5
2017-08-22,1184.089645277573,5
2017-08-23,1195.7249882474289,5
2017-08-24,1139.6020649509985,5
2017-08-25,1107.9989572008433,5
2017-08-26,1417.1354740267707,5
2017-08-27,1235.7433685556769,5
2017-08-28,1011.2539391930791,5
2017-08-29,1104.9714488365003,5
2017-08-30,957.177661806545,5
2017-08-31,920.608495085758,5
2017-09-01,1029.1413824988683,5
2017-09-02,1302.894714870903,5
2017-09-03,1209.44292414981,5
2017-09-04,920.8215132932108,5
2017-09-05,1027.7022884859953,5
2017-09-06,804.9787193519182,5
2017-09-07,1042.6061377411988,5
2017-09-08,1041.5768353597919,5
2017-09-09,1083.933307765587,5
2017-09-10,1192.2239188233011,5
2017-09-11,978.7750264999818,5
2017-09-12,914.3334080382525,5
2017-09-13,912.4558891381386,5
2017-09-14,964.0353311384383,5
2017-09-15,1103.4039931550199,5
2017-09-16,1378.270347657533,5
2017-09-17,1273.2436773190716,5
2017-09-18,948.840862670249,5
2017-09-19,1005.1992981458317,5
2017-09-20,912.2940669458177,5
2017-09-21,910.938087398159,5
2017-09-22,1076.218814208072,5
2017-09-23,1273.495765373668,5
2017-09-24,1143.446264585685,5
2017-09-25,906.0428368217747,5
2017-09-26,952.1066636839173,5
2017-09-27,960.2705786104859,5
2017-09-28,863.0886155476994,5
2017-09-29,775.4612062779138,5
2017-09-30,1188.017107100887,5
2017-10-01,1146.3547926973445,5
2017-10-02,1186.398348557093,5
2017-10-03,1100.3353552207407,5
2017-10-04,945.6052117594539,5
2017-10-05,854.4477517802544,5
2017-10-06,1021.2358905429489,5
2017-10-07,1064.214192406966,5
2017-10-08,1112.91328211313,5
2017-10-09,1018.5776826529756,5
2017-10-10,946.436921021701,5
2017-10-11,870.5663280149198,5
2017-10-12,980.706501287272,5
2017-10-13,885.2341717300253,5
2017-10-14,1112.769515195005,5
2017-10-15,1014.3654802459774,5
2017-10-16,866.61704581602,5
2017-10-17,866.0328429691397,5
2017-10-18,799.5842618220046,5
2017-10-19,857.4999372261035,5
2017-10-20,887.044610447983,5
2017-10-21,1101.538201449261,5
2017-10-22,1118.598656799319,5
2017-10-24,892.1486353830314,5
2017-10-25,810.646386201123,5
2017-10-26,872.770838278271,5
2017-10-27,1053.3284461128444,5
2017-10-28,1117.1211768485305,5
2017-10-29,1173.2834343948598,5
2017-10-30,1382.8590408754474,6
2017-11-01,991.4173755082035,6
2017-11-02,871.5342496702941,6
2017-11-03,940.5136632703095,6
2017-11-04,1051.9692638244383,6
2017-11-05,1108.2538185965018,6
2017-11-06,772.8438979624523,6
2017-11-07,748.5652090435011,6
2017-11-08,639.9877242955004,6
2017-11-09,742.9984012856262,6
2017-11-10,767.8217913512079,6
2017-11-11,835.6583006436224,6
2017-11-12,1077.6721447319178,6
2017-11-13,809.6359710443478,6
2017-11-14,668.9269175067728,6
2017-11-15,713.0166338293529,6
2017-11-16,738.4464669516685,6
2017-11-17,784.1878759522352,6
2017-11-18,777.8468813265031,6
2017-11-19,1191.5695972670276,6
2017-11-20,736.929253756497,6
2017-11-21,687.0796557640178,6
2017-11-22,692.7017661609464,6
2017-11-23,650.7334448804468,6
2017-11-24,767.9894263705797,6
2017-11-25,814.607666810774,6
2017-11-26,1054.3729549240784,6
2017-11-27,780.1699739513317,6
2017-11-28,658.8779944230608,6
2017-11-29,750.9732149181725,6
2017-11-30,901.5750664979926,6
2017-12-01,857.7149781125738,6
2017-12-02,889.5816060374749,6
2017-12-03,1101.1013341523221,6
2017-12-04,819.1752951958429,6
2017-12-05,764.0470463519828,6
2017-12-06,709.8073002128219,6
2017-12-07,771.286582286384,6
2017-12-08,753.3500176056158,6
2017-12-09,987.5734414315185,6
2017-12-10,1012.0015599787356,6
2017-12-11,627.6696295955321,6
2017-12-12,752.5356792980648,6
2017-12-13,615.5275115251592,6
2017-12-14,853.1846576310384,6
2017-12-15,749.4396002048253,6
2017-12-16,1050.0722427728401,6
2017-12-17,1089.2579895623567,6
2017-12-18,757.3834556576841,6
2017-12-19,677.8458501139582,6
2017-12-20,753.9484172830337,6
2017-12-21,801.0426350805537,6
2017-12-22,782.8908629946344,6
2017-12-23,975.13747411936,6
2017-12-24,1271.2172798592294,6
2017-12-27,961.9557897762425,6
2017-12-28,959.1070688504027,5
2017-12-29,1101.932465436656,5
2017-12-30,1356.77590354322,5
2017-12-31,2377.7974502728175,5
2018-01-02,1045.6990688639626,5
2018-01-03,833.1172465246154,5
2018-01-04,849.086681286169,5
2018-01-05,718.118309193573,5
