Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Warengruppe,Umsatz
2014-02-24,1.0,9.4125,11.0,,0.0,5.0,259.072372304433
2014-02-25,1.0,10.475,7.0,,0.0,1.0,115.741936459404
2014-02-25,1.0,10.475,7.0,,0.0,2.0,261.518665118435
2014-02-25,1.0,10.475,7.0,,0.0,3.0,108.939498064625
2014-02-25,1.0,10.475,7.0,,0.0,4.0,84.348923725007
2014-02-25,1.0,10.475,7.0,,0.0,5.0,255.218562114268
2014-02-26,5.0,10.1875,8.0,,0.0,1.0,95.0173566075507
2014-02-26,5.0,10.1875,8.0,,0.0,2.0,311.376704215006
2014-02-26,5.0,10.1875,8.0,,0.0,3.0,128.531264986325
2014-02-26,5.0,10.1875,8.0,,0.0,4.0,89.3583951531774
2014-02-26,5.0,10.1875,8.0,,0.0,5.0,246.406277305466
2014-03-08,0.0,9.9375,6.0,,0.0,1.0,116.679903321343
2014-03-08,0.0,9.9375,6.0,,0.0,2.0,478.500223651153
2014-03-08,0.0,9.9375,6.0,,0.0,3.0,188.514875432772
2014-03-08,0.0,9.9375,6.0,,0.0,4.0,123.725264018424
2014-03-08,0.0,9.9375,6.0,,0.0,5.0,265.958911689045
2014-03-09,0.0,16.4,9.0,,0.0,1.0,92.618539664325
2014-03-09,0.0,16.4,9.0,,0.0,2.0,620.71339369779
2014-03-09,0.0,16.4,9.0,,0.0,3.0,200.515094351829
2014-03-09,0.0,16.4,9.0,,0.0,4.0,178.017374804103
2014-03-09,0.0,16.4,9.0,,0.0,5.0,354.983557989906
2014-03-10,0.0,15.8,9.0,,0.0,1.0,150.516891177572
2014-03-10,0.0,15.8,9.0,,0.0,2.0,317.378702108067
2014-03-10,0.0,15.8,9.0,,0.0,3.0,112.794099599255
2014-03-10,0.0,15.8,9.0,,0.0,4.0,77.0050691066935
2014-03-10,0.0,15.8,9.0,,0.0,5.0,194.366328186192
2014-03-11,0.0,7.85,9.0,,0.0,1.0,151.221168841794
2014-03-11,0.0,7.85,9.0,,0.0,2.0,264.37746726286
2014-03-11,0.0,7.85,9.0,,0.0,3.0,118.436643402473
2014-03-11,0.0,7.85,9.0,,0.0,4.0,96.0114193579654
2014-03-11,0.0,7.85,9.0,,0.0,5.0,257.869223064409
2014-03-13,0.0,13.375,10.0,,0.0,1.0,141.400369720196
2014-03-13,0.0,13.375,10.0,,0.0,2.0,322.865434589691
2014-03-13,0.0,13.375,10.0,,0.0,3.0,112.905736442376
2014-03-13,0.0,13.375,10.0,,0.0,4.0,86.3042676126607
2014-03-13,0.0,13.375,10.0,,0.0,5.0,231.683186905879
2014-03-14,1.0,9.6125,10.0,,0.0,1.0,123.912083680615
2014-03-14,1.0,9.6125,10.0,,0.0,2.0,309.267472114849
2014-03-14,1.0,9.6125,10.0,,0.0,3.0,124.458118600583
2014-03-14,1.0,9.6125,10.0,,0.0,4.0,83.095661478459
2014-03-14,1.0,9.6125,10.0,,0.0,5.0,250.29296439151
2014-03-15,4.0,9.0375,27.0,,0.0,1.0,137.683942432828
2014-03-15,4.0,9.0375,27.0,,0.0,2.0,426.528946577857
2014-03-15,4.0,9.0375,27.0,,0.0,3.0,193.490537174953
2014-03-15,4.0,9.0375,27.0,,0.0,4.0,101.236649263482
2014-03-15,4.0,9.0375,27.0,,0.0,5.0,280.923615726204
2014-03-20,0.0,16.2625,13.0,,0.0,1.0,128.138232106811
2014-03-20,0.0,16.2625,13.0,,0.0,2.0,297.335857719945
2014-03-20,0.0,16.2625,13.0,,0.0,3.0,134.121055636733
2014-03-20,0.0,16.2625,13.0,,0.0,4.0,87.401519892581
2014-03-20,0.0,16.2625,13.0,,0.0,5.0,277.253330900992
2014-03-23,4.0,8.3625,10.0,,0.0,1.0,71.128447822127
2014-03-23,4.0,8.3625,10.0,,0.0,2.0,492.856825031606
2014-03-23,4.0,8.3625,10.0,,0.0,3.0,161.390262011678
2014-03-23,4.0,8.3625,10.0,,0.0,4.0,122.218061087289
2014-03-23,4.0,8.3625,10.0,,0.0,5.0,247.35726790541
2014-03-24,3.0,7.5625,7.0,,0.0,1.0,174.642338237835
2014-03-24,3.0,7.5625,7.0,,0.0,2.0,326.267041619462
2014-03-24,3.0,7.5625,7.0,,0.0,3.0,136.254540386182
2014-03-24,3.0,7.5625,7.0,,0.0,4.0,63.1258826839349
2014-03-24,3.0,7.5625,7.0,,0.0,5.0,242.701095068185
2014-03-27,6.0,5.1,12.0,,0.0,1.0,217.595707302914
2014-03-27,6.0,5.1,12.0,,0.0,2.0,384.826956477695
2014-03-27,6.0,5.1,12.0,,0.0,3.0,106.499230569624
2014-03-27,6.0,5.1,12.0,,0.0,4.0,86.7553324054727
2014-03-27,6.0,5.1,12.0,,0.0,5.0,270.972684277455
2014-04-10,7.0,9.75,4.0,,0.0,1.0,153.689913112803
2014-04-10,7.0,9.75,4.0,,0.0,2.0,362.307296259006
2014-04-10,7.0,9.75,4.0,,0.0,3.0,139.443674153022
2014-04-10,7.0,9.75,4.0,,0.0,4.0,72.2396331836692
2014-04-10,7.0,9.75,4.0,,0.0,5.0,296.272579857626
2014-04-11,6.0,12.0625,10.0,,0.0,1.0,150.197974521935
2014-04-11,6.0,12.0625,10.0,,0.0,2.0,375.837949456716
2014-04-11,6.0,12.0625,10.0,,0.0,3.0,141.685913469588
2014-04-11,6.0,12.0625,10.0,,0.0,4.0,58.9219511045009
2014-04-11,6.0,12.0625,10.0,,0.0,5.0,277.160414027556
2014-04-13,6.0,11.0125,21.0,,0.0,1.0,106.9717520005
2014-04-13,6.0,11.0125,21.0,,0.0,2.0,631.475800914064
2014-04-13,6.0,11.0125,21.0,,0.0,3.0,198.033088214577
2014-04-13,6.0,11.0125,21.0,,0.0,4.0,138.42569385051
2014-04-13,6.0,11.0125,21.0,,0.0,5.0,381.800588193029
2014-04-15,0.0,9.9125,15.0,,0.0,1.0,109.472548649702
2014-04-15,0.0,9.9125,15.0,,0.0,2.0,460.801074530961
2014-04-15,0.0,9.9125,15.0,,0.0,3.0,190.120642033098
2014-04-15,0.0,9.9125,15.0,,0.0,4.0,85.7052852416814
2014-04-15,0.0,9.9125,15.0,,0.0,5.0,335.143030954254
2014-04-16,0.0,11.3625,9.0,,0.0,1.0,110.647041867212
2014-04-16,0.0,11.3625,9.0,,0.0,2.0,439.876371928798
2014-04-16,0.0,11.3625,9.0,,0.0,3.0,198.969950489909
2014-04-16,0.0,11.3625,9.0,,0.0,4.0,80.9877329185756
2014-04-16,0.0,11.3625,9.0,,0.0,5.0,297.536491311772
2014-04-17,5.0,14.4,14.0,,0.0,1.0,259.250121969818
2014-04-17,5.0,14.4,14.0,,0.0,2.0,562.281813457354
2014-04-17,5.0,14.4,14.0,,0.0,3.0,214.383480919186
2014-04-17,5.0,14.4,14.0,,0.0,4.0,81.8180814450846
2014-04-17,5.0,14.4,14.0,,0.0,5.0,427.107033298615
2014-04-24,8.0,9.175,11.0,,0.0,1.0,155.338780558714
2014-04-24,8.0,9.175,11.0,,0.0,2.0,417.193979627359
2014-04-24,8.0,9.175,11.0,,0.0,3.0,167.084247067964
2014-04-24,8.0,9.175,11.0,,0.0,4.0,61.1765774384312
2014-04-24,8.0,9.175,11.0,,0.0,5.0,277.90742095382
2014-04-25,0.0,13.5625,12.0,,0.0,1.0,103.620395874603
2014-04-25,0.0,13.5625,12.0,,0.0,2.0,456.429396514049
2014-04-25,0.0,13.5625,12.0,,0.0,3.0,166.559313065076
2014-04-25,0.0,13.5625,12.0,,0.0,4.0,53.1570826268308
2014-04-25,0.0,13.5625,12.0,,0.0,5.0,289.368785455912
2014-04-26,0.0,15.45,11.0,,0.0,1.0,143.988134045973
2014-04-26,0.0,15.45,11.0,,0.0,2.0,586.998427577162
2014-04-26,0.0,15.45,11.0,,0.0,3.0,199.626205406704
2014-04-26,0.0,15.45,11.0,,0.0,4.0,72.1185398547604
2014-04-26,0.0,15.45,11.0,,0.0,5.0,302.862050051497
2014-04-27,0.0,16.225,16.0,,0.0,1.0,67.5791269771508
2014-04-27,0.0,16.225,16.0,,0.0,2.0,584.577549685164
2014-04-27,0.0,16.225,16.0,,0.0,3.0,195.501610348286
2014-04-27,0.0,16.225,16.0,,0.0,4.0,112.495745498543
2014-04-27,0.0,16.225,16.0,,0.0,5.0,249.301047517779
2014-04-28,0.0,15.8875,11.0,,0.0,1.0,142.899118015523
2014-04-28,0.0,15.8875,11.0,,0.0,2.0,406.097160006948
2014-04-28,0.0,15.8875,11.0,,0.0,3.0,134.855002124095
2014-04-28,0.0,15.8875,11.0,,0.0,4.0,77.3638484419459
2014-04-28,0.0,15.8875,11.0,,0.0,5.0,204.961291079966
2014-04-30,3.0,18.0,8.0,,0.0,1.0,168.447583367336
2014-04-30,3.0,18.0,8.0,,0.0,2.0,440.782783930678
2014-04-30,3.0,18.0,8.0,,0.0,3.0,154.434645162314
2014-04-30,3.0,18.0,8.0,,0.0,4.0,51.0562893306812
2014-04-30,3.0,18.0,8.0,,0.0,5.0,324.692536719349
2014-05-02,6.0,10.225,13.0,,0.0,1.0,194.877300541007
2014-05-02,6.0,10.225,13.0,,0.0,2.0,506.773609930646
2014-05-02,6.0,10.225,13.0,,0.0,3.0,183.845898367796
2014-05-02,6.0,10.225,13.0,,0.0,4.0,77.6145056918161
2014-05-02,6.0,10.225,13.0,,0.0,5.0,345.188442766659
2014-05-06,7.0,15.775,9.0,,0.0,1.0,117.634364611904
2014-05-06,7.0,15.775,9.0,,0.0,2.0,350.107434330692
2014-05-06,7.0,15.775,9.0,,0.0,3.0,113.629663759254
2014-05-06,7.0,15.775,9.0,,0.0,4.0,87.8622507140459
2014-05-06,7.0,15.775,9.0,,0.0,5.0,265.023592604083
2014-05-14,7.0,11.5625,16.0,,0.0,1.0,107.299783874075
2014-05-14,7.0,11.5625,16.0,,0.0,2.0,314.953597620915
2014-05-14,7.0,11.5625,16.0,,0.0,3.0,127.483930182396
2014-05-14,7.0,11.5625,16.0,,0.0,4.0,41.4123064196756
2014-05-14,7.0,11.5625,16.0,,0.0,5.0,264.50249229848
2014-05-15,2.0,13.7875,8.0,,0.0,1.0,123.833393024816
2014-05-15,2.0,13.7875,8.0,,0.0,2.0,352.418195482769
2014-05-15,2.0,13.7875,8.0,,0.0,3.0,124.638931817625
2014-05-15,2.0,13.7875,8.0,,0.0,4.0,63.5101290538195
2014-05-15,2.0,13.7875,8.0,,0.0,5.0,264.770092066181
2014-05-16,5.0,13.8875,9.0,,0.0,1.0,182.247331664509
2014-05-16,5.0,13.8875,9.0,,0.0,2.0,422.284930999887
2014-05-16,5.0,13.8875,9.0,,0.0,3.0,161.947276175832
2014-05-16,5.0,13.8875,9.0,,0.0,4.0,85.4807679768228
2014-05-16,5.0,13.8875,9.0,,0.0,5.0,373.755034015357
2014-05-18,4.0,16.5125,13.0,,0.0,1.0,94.9265718873585
2014-05-18,4.0,16.5125,13.0,,0.0,2.0,598.067011591372
2014-05-18,4.0,16.5125,13.0,,0.0,3.0,209.615126303356
2014-05-18,4.0,16.5125,13.0,,0.0,4.0,149.244078377209
2014-05-18,4.0,16.5125,13.0,,0.0,5.0,381.742838590355
2014-05-20,0.0,20.725,12.0,,0.0,1.0,112.779561925048
2014-05-20,0.0,20.725,12.0,,0.0,2.0,345.526173706413
2014-05-20,0.0,20.725,12.0,,0.0,3.0,142.282852833497
2014-05-20,0.0,20.725,12.0,,0.0,4.0,94.5737640355796
2014-05-20,0.0,20.725,12.0,,0.0,5.0,263.727611478052
2014-05-21,2.0,26.8625,8.0,,0.0,1.0,123.754439846218
2014-05-21,2.0,26.8625,8.0,,0.0,2.0,356.727230834875
2014-05-21,2.0,26.8625,8.0,,0.0,3.0,134.107923627317
2014-05-21,2.0,26.8625,8.0,,0.0,4.0,48.2108285393945
2014-05-21,2.0,26.8625,8.0,,0.0,5.0,227.256778174006
2014-05-22,0.0,26.375,8.0,,0.0,1.0,116.368035292474
2014-05-22,0.0,26.375,8.0,,0.0,2.0,402.543178395128
2014-05-22,0.0,26.375,8.0,,0.0,3.0,105.985885216141
2014-05-22,0.0,26.375,8.0,,0.0,4.0,77.5543202377256
2014-05-22,0.0,26.375,8.0,,0.0,5.0,222.80717555258
2014-05-24,2.0,17.9625,8.0,,0.0,1.0,117.223121200496
2014-05-24,2.0,17.9625,8.0,,0.0,2.0,524.51228527573
2014-05-24,2.0,17.9625,8.0,,0.0,3.0,196.118993968548
2014-05-24,2.0,17.9625,8.0,,0.0,4.0,66.4306117273805
2014-05-24,2.0,17.9625,8.0,,0.0,5.0,320.532138289062
2014-05-25,2.0,20.4625,11.0,,0.0,1.0,85.7502216285052
2014-05-25,2.0,20.4625,11.0,,0.0,2.0,597.047216641851
2014-05-25,2.0,20.4625,11.0,,0.0,3.0,216.640710498117
2014-05-25,2.0,20.4625,11.0,,0.0,4.0,114.943972960342
2014-05-25,2.0,20.4625,11.0,,0.0,5.0,288.498669954929
2014-05-26,0.0,19.9625,13.0,,0.0,1.0,117.265384467109
2014-05-26,0.0,19.9625,13.0,,0.0,2.0,387.78920418638
2014-05-26,0.0,19.9625,13.0,,0.0,3.0,138.556265702698
2014-05-26,0.0,19.9625,13.0,,0.0,4.0,91.0457110069583
2014-05-26,0.0,19.9625,13.0,,0.0,5.0,234.830421163947
2014-05-29,4.0,12.7,14.0,,0.0,1.0,85.879848415963
2014-05-29,4.0,12.7,14.0,,0.0,2.0,670.064174060842
2014-05-29,4.0,12.7,14.0,,0.0,3.0,254.295074075867
2014-05-29,4.0,12.7,14.0,,0.0,4.0,152.709702945456
2014-05-29,4.0,12.7,14.0,,0.0,5.0,429.25644892951
2014-05-30,0.0,17.9625,13.0,,0.0,1.0,187.239006431102
2014-05-30,0.0,17.9625,13.0,,0.0,2.0,543.734282137968
2014-05-30,0.0,17.9625,13.0,,0.0,3.0,264.036588750834
2014-05-30,0.0,17.9625,13.0,,0.0,4.0,57.2454061447027
2014-05-30,0.0,17.9625,13.0,,0.0,5.0,388.318379103362
2014-05-31,3.0,15.9125,15.0,,0.0,1.0,171.347524831197
2014-05-31,3.0,15.9125,15.0,,0.0,2.0,616.245915538845
2014-05-31,3.0,15.9125,15.0,,0.0,3.0,292.141593675945
2014-05-31,3.0,15.9125,15.0,,0.0,4.0,68.1643312002004
2014-05-31,3.0,15.9125,15.0,,0.0,5.0,382.044405388045
2014-06-02,0.0,17.625,9.0,,0.0,1.0,199.723160641356
2014-06-02,0.0,17.625,9.0,,0.0,2.0,441.052664780553
2014-06-02,0.0,17.625,9.0,,0.0,3.0,142.068446650007
2014-06-02,0.0,17.625,9.0,,0.0,4.0,65.7363488821332
2014-06-02,0.0,17.625,9.0,,0.0,5.0,292.066998952139
2014-06-03,1.0,20.0,9.0,,0.0,1.0,142.538025704362
2014-06-03,1.0,20.0,9.0,,0.0,2.0,416.946808829077
2014-06-03,1.0,20.0,9.0,,0.0,3.0,161.471394704895
2014-06-03,1.0,20.0,9.0,,0.0,4.0,62.3903661114696
2014-06-03,1.0,20.0,9.0,,0.0,5.0,245.212148404522
2014-06-04,1.0,21.4875,14.0,,0.0,1.0,137.397470737802
2014-06-04,1.0,21.4875,14.0,,0.0,2.0,415.711170989076
2014-06-04,1.0,21.4875,14.0,,0.0,3.0,140.565721107956
2014-06-04,1.0,21.4875,14.0,,0.0,4.0,53.2308769671162
2014-06-04,1.0,21.4875,14.0,,0.0,5.0,268.264130359081
2014-06-06,3.0,19.3125,12.0,,0.0,1.0,181.64230467912
2014-06-06,3.0,19.3125,12.0,,0.0,2.0,428.95344334705
2014-06-06,3.0,19.3125,12.0,,0.0,3.0,169.4728348911
2014-06-06,3.0,19.3125,12.0,,0.0,5.0,281.228067681119
2014-06-07,0.0,17.9625,8.0,,0.0,1.0,199.282826637538
2014-06-07,0.0,17.9625,8.0,,0.0,2.0,753.443538177679
2014-06-07,0.0,17.9625,8.0,,0.0,3.0,294.192956500557
2014-06-07,0.0,17.9625,8.0,,0.0,4.0,79.7188444198125
2014-06-07,0.0,17.9625,8.0,,0.0,5.0,442.520092981899
2014-06-09,0.0,20.6625,10.0,,0.0,1.0,110.83826883308
2014-06-09,0.0,20.6625,10.0,,0.0,2.0,808.126780736088
2014-06-09,0.0,20.6625,10.0,,0.0,3.0,304.46367931484
2014-06-09,0.0,20.6625,10.0,,0.0,4.0,143.977898792685
2014-06-09,0.0,20.6625,10.0,,0.0,5.0,438.305240388751
2014-06-10,1.0,25.7875,9.0,,0.0,1.0,183.918754774297
2014-06-10,1.0,25.7875,9.0,,0.0,2.0,481.25061409398
2014-06-10,1.0,25.7875,9.0,,0.0,3.0,171.161365845674
2014-06-10,1.0,25.7875,9.0,,0.0,4.0,70.2099274704429
2014-06-10,1.0,25.7875,9.0,,0.0,5.0,255.648794014527
2014-06-12,4.0,19.55,12.0,,0.0,1.0,139.828728810289
2014-06-12,4.0,19.55,12.0,,0.0,2.0,430.923755250979
2014-06-12,4.0,19.55,12.0,,0.0,3.0,169.739600653923
2014-06-12,4.0,19.55,12.0,,0.0,4.0,37.4555594997625
2014-06-12,4.0,19.55,12.0,,0.0,5.0,282.892238886454
2014-06-14,1.0,18.9125,13.0,,0.0,1.0,198.692957520375
2014-06-14,1.0,18.9125,13.0,,0.0,2.0,564.16430206382
2014-06-14,1.0,18.9125,13.0,,0.0,3.0,226.966709069792
2014-06-14,1.0,18.9125,13.0,,0.0,4.0,63.8372762263068
2014-06-14,1.0,18.9125,13.0,,0.0,5.0,298.452306538051
2014-06-15,0.0,19.275,8.0,,0.0,1.0,54.0249702204705
2014-06-15,0.0,19.275,8.0,,0.0,2.0,625.464619964173
2014-06-15,0.0,19.275,8.0,,0.0,3.0,241.106204197457
2014-06-15,0.0,19.275,8.0,,0.0,4.0,113.198169900375
2014-06-15,0.0,19.275,8.0,,0.0,5.0,351.284208007361
2014-06-17,1.0,20.375,7.0,,0.0,1.0,124.562218396083
2014-06-17,1.0,20.375,7.0,,0.0,2.0,419.651602758868
2014-06-17,1.0,20.375,7.0,,0.0,3.0,157.995568575297
2014-06-17,1.0,20.375,7.0,,0.0,4.0,57.1245129570396
2014-06-17,1.0,20.375,7.0,,0.0,5.0,262.931978223786
2014-06-18,3.0,19.3,13.0,,0.0,1.0,137.865777862035
2014-06-18,3.0,19.3,13.0,,0.0,2.0,432.574331239166
2014-06-18,3.0,19.3,13.0,,0.0,3.0,153.068714255789
2014-06-18,3.0,19.3,13.0,,0.0,4.0,58.7589360079372
2014-06-18,3.0,19.3,13.0,,0.0,5.0,370.557182073761
2014-06-20,7.0,15.9875,16.0,,0.0,1.0,175.728748384125
2014-06-20,7.0,15.9875,16.0,,0.0,2.0,554.710447078857
2014-06-20,7.0,15.9875,16.0,,0.0,3.0,196.162148829113
2014-06-20,7.0,15.9875,16.0,,0.0,4.0,53.1800832506312
2014-06-20,7.0,15.9875,16.0,,0.0,5.0,390.42111753906
2014-06-22,5.0,15.7,19.0,,1.0,1.0,99.6276132843513
2014-06-22,5.0,15.7,19.0,,1.0,2.0,687.127455430513
2014-06-22,5.0,15.7,19.0,,1.0,3.0,256.961787120751
2014-06-22,5.0,15.7,19.0,,1.0,4.0,112.87846427577
2014-06-22,5.0,15.7,19.0,,1.0,5.0,399.756375802425
2014-06-23,4.0,16.5,17.0,,1.0,1.0,130.997404965594
2014-06-23,4.0,16.5,17.0,,1.0,2.0,511.714043984716
2014-06-23,4.0,16.5,17.0,,1.0,3.0,190.742545388738
2014-06-23,4.0,16.5,17.0,,1.0,4.0,89.1125310007438
2014-06-23,4.0,16.5,17.0,,1.0,5.0,331.768630064753
2014-06-25,0.0,18.4375,10.0,,1.0,1.0,114.248639971521
2014-06-25,0.0,18.4375,10.0,,1.0,2.0,517.169259136224
2014-06-25,0.0,18.4375,10.0,,1.0,3.0,177.06025159912
2014-06-25,0.0,18.4375,10.0,,1.0,4.0,74.4274080594379
2014-06-25,0.0,18.4375,10.0,,1.0,5.0,359.294724220182
2014-06-30,3.0,18.3375,12.0,,0.0,1.0,171.873065791742
2014-06-30,3.0,18.3375,12.0,,0.0,2.0,465.370251192507
2014-06-30,3.0,18.3375,12.0,,0.0,3.0,199.516734222146
2014-06-30,3.0,18.3375,12.0,,0.0,4.0,79.3880324911908
2014-06-30,3.0,18.3375,12.0,,0.0,5.0,265.398277170529
2014-07-02,6.0,17.1125,15.0,,0.0,1.0,130.353573545155
2014-07-02,6.0,17.1125,15.0,,0.0,2.0,409.989815931385
2014-07-02,6.0,17.1125,15.0,,0.0,3.0,221.64426829774
2014-07-02,6.0,17.1125,15.0,,0.0,4.0,72.3068065016839
2014-07-02,6.0,17.1125,15.0,,0.0,5.0,276.124132291078
2014-07-03,7.0,20.4,9.0,,0.0,1.0,158.210589058586
2014-07-03,7.0,20.4,9.0,,0.0,2.0,417.58250524734
2014-07-03,7.0,20.4,9.0,,0.0,3.0,153.536797218509
2014-07-03,7.0,20.4,9.0,,0.0,4.0,70.715968983487
2014-07-03,7.0,20.4,9.0,,0.0,5.0,312.120996437591
2014-07-04,0.0,26.9375,10.0,,0.0,1.0,112.903849016111
2014-07-04,0.0,26.9375,10.0,,0.0,2.0,438.323208441248
2014-07-04,0.0,26.9375,10.0,,0.0,3.0,173.627443141051
2014-07-04,0.0,26.9375,10.0,,0.0,4.0,55.6437295906243
2014-07-04,0.0,26.9375,10.0,,0.0,5.0,237.179690906075
2014-07-06,5.0,25.2375,6.0,,0.0,1.0,84.8042447667398
2014-07-06,5.0,25.2375,6.0,,0.0,2.0,538.601505202659
2014-07-06,5.0,25.2375,6.0,,0.0,3.0,233.465594390411
2014-07-06,5.0,25.2375,6.0,,0.0,4.0,104.998588236863
2014-07-06,5.0,25.2375,6.0,,0.0,5.0,328.547948636354
2014-07-07,5.0,20.8,10.0,,0.0,1.0,142.241358541915
2014-07-07,5.0,20.8,10.0,,0.0,2.0,464.435046624119
2014-07-07,5.0,20.8,10.0,,0.0,3.0,178.249125100998
2014-07-07,5.0,20.8,10.0,,0.0,4.0,115.213371214749
2014-07-07,5.0,20.8,10.0,,0.0,5.0,250.701100019096
2014-07-11,1.0,22.9375,18.0,,0.0,1.0,180.711513583786
2014-07-11,1.0,22.9375,18.0,,0.0,2.0,574.876667537715
2014-07-11,1.0,22.9375,18.0,,0.0,3.0,247.381838869973
2014-07-11,1.0,22.9375,18.0,,0.0,4.0,72.8643980994303
2014-07-11,1.0,22.9375,18.0,,0.0,5.0,274.779696075603
2014-07-12,0.0,20.375,12.0,,0.0,1.0,142.331090508761
2014-07-12,0.0,20.375,12.0,,0.0,2.0,668.279669936841
2014-07-12,0.0,20.375,12.0,,0.0,3.0,320.066241689833
2014-07-12,0.0,20.375,12.0,,0.0,4.0,56.7325859363001
2014-07-12,0.0,20.375,12.0,,0.0,5.0,325.712408475341
2014-07-15,6.0,22.2625,9.0,,0.0,1.0,157.385041577792
2014-07-15,6.0,22.2625,9.0,,0.0,2.0,544.627684283587
2014-07-15,6.0,22.2625,9.0,,0.0,3.0,264.734551298798
2014-07-15,6.0,22.2625,9.0,,0.0,4.0,60.3757248213977
2014-07-15,6.0,22.2625,9.0,,0.0,5.0,314.481770581967
2014-07-16,6.0,19.4125,7.0,,0.0,1.0,158.680478444563
2014-07-16,6.0,19.4125,7.0,,0.0,2.0,558.201351317468
2014-07-16,6.0,19.4125,7.0,,0.0,3.0,293.549360397151
2014-07-16,6.0,19.4125,7.0,,0.0,4.0,75.7094617154365
2014-07-16,6.0,19.4125,7.0,,0.0,5.0,323.632670176317
2014-07-17,4.0,22.7625,7.0,,0.0,1.0,160.5229296933
2014-07-17,4.0,22.7625,7.0,,0.0,2.0,601.547500290008
2014-07-17,4.0,22.7625,7.0,,0.0,3.0,279.755391379459
2014-07-17,4.0,22.7625,7.0,,0.0,4.0,44.5837021456503
2014-07-17,4.0,22.7625,7.0,,0.0,5.0,290.371931596416
2014-07-18,1.0,26.05,10.0,,0.0,1.0,119.811042532772
2014-07-18,1.0,26.05,10.0,,0.0,2.0,611.760795891468
2014-07-18,1.0,26.05,10.0,,0.0,3.0,320.693452457975
2014-07-18,1.0,26.05,10.0,,0.0,4.0,65.1758893086205
2014-07-18,1.0,26.05,10.0,,0.0,5.0,279.606579712619
2014-07-19,0.0,28.0625,13.0,,0.0,1.0,144.785544515647
2014-07-19,0.0,28.0625,13.0,,0.0,2.0,758.007682186119
2014-07-19,0.0,28.0625,13.0,,0.0,3.0,366.459562323487
2014-07-19,0.0,28.0625,13.0,,0.0,4.0,63.9396602318238
2014-07-19,0.0,28.0625,13.0,,0.0,5.0,305.406505596481
2014-07-20,3.0,24.3125,15.0,,0.0,1.0,111.990298336233
2014-07-20,3.0,24.3125,15.0,,0.0,2.0,780.884234750352
2014-07-20,3.0,24.3125,15.0,,0.0,3.0,339.902049984209
2014-07-20,3.0,24.3125,15.0,,0.0,4.0,113.342961427795
2014-07-20,3.0,24.3125,15.0,,0.0,5.0,365.530435169498
2014-07-22,0.0,24.9875,14.0,,0.0,1.0,152.134170467115
2014-07-22,0.0,24.9875,14.0,,0.0,2.0,613.026582121477
2014-07-22,0.0,24.9875,14.0,,0.0,3.0,242.55244395064
2014-07-22,0.0,24.9875,14.0,,0.0,4.0,64.3379713508066
2014-07-22,0.0,24.9875,14.0,,0.0,5.0,288.485320151671
2014-07-23,0.0,25.0,14.0,,0.0,1.0,144.39193026197
2014-07-23,0.0,25.0,14.0,,0.0,2.0,588.604501791308
2014-07-23,0.0,25.0,14.0,,0.0,3.0,287.633615174458
2014-07-23,0.0,25.0,14.0,,0.0,4.0,62.0133222629487
2014-07-23,0.0,25.0,14.0,,0.0,5.0,299.975419228409
2014-07-24,0.0,24.8375,11.0,,0.0,1.0,163.309889093623
2014-07-24,0.0,24.8375,11.0,,0.0,2.0,571.880975843334
2014-07-24,0.0,24.8375,11.0,,0.0,3.0,299.289482451215
2014-07-24,0.0,24.8375,11.0,,0.0,4.0,55.5812697700574
2014-07-24,0.0,24.8375,11.0,,0.0,5.0,285.813397183365
2014-07-25,0.0,26.325,18.0,,0.0,1.0,145.131799090901
2014-07-25,0.0,26.325,18.0,,0.0,2.0,570.629898893856
2014-07-25,0.0,26.325,18.0,,0.0,3.0,272.241080478593
2014-07-25,0.0,26.325,18.0,,0.0,4.0,72.4700702140274
2014-07-25,0.0,26.325,18.0,,0.0,5.0,310.380470201733
2014-07-28,0.0,24.7625,7.0,,0.0,1.0,157.813837411395
2014-07-28,0.0,24.7625,7.0,,0.0,2.0,630.170881828104
2014-07-28,0.0,24.7625,7.0,,0.0,3.0,288.502420604966
2014-07-28,0.0,24.7625,7.0,,0.0,4.0,68.3374949476673
2014-07-28,0.0,24.7625,7.0,,0.0,5.0,309.221736704548
2014-07-29,0.0,25.35,10.0,,0.0,1.0,144.455051194281
2014-07-29,0.0,25.35,10.0,,0.0,2.0,613.206800202833
2014-07-29,0.0,25.35,10.0,,0.0,3.0,287.894788588307
2014-07-29,0.0,25.35,10.0,,0.0,4.0,89.7377834900339
2014-07-29,0.0,25.35,10.0,,0.0,5.0,324.42755442785
2014-07-30,6.0,22.925,12.0,,0.0,1.0,137.868369774792
2014-07-30,6.0,22.925,12.0,,0.0,2.0,621.013463682731
2014-07-30,6.0,22.925,12.0,,0.0,3.0,322.875881063173
2014-07-30,6.0,22.925,12.0,,0.0,5.0,315.984826379323
2014-08-01,1.0,26.725,8.0,,0.0,1.0,153.966193788182
2014-08-01,1.0,26.725,8.0,,0.0,2.0,607.946169858661
2014-08-01,1.0,26.725,8.0,,0.0,3.0,319.500774930285
2014-08-01,1.0,26.725,8.0,,0.0,4.0,55.4922004171488
2014-08-01,1.0,26.725,8.0,,0.0,5.0,338.081748886164
2014-08-02,2.0,26.0875,12.0,,0.0,1.0,189.444073316264
