Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Warengruppe,Umsatz,Feiertage,Ferientage
2013-11-26,2.0,2.3125,6.0,,0.0,6.0,87.9569789296446,0.0,0.0
2013-11-28,2.0,8.025,18.0,,0.0,1.0,128.842426194061,0.0,0.0
2013-11-28,2.0,8.025,18.0,,0.0,2.0,245.157903548545,0.0,0.0
2013-11-28,2.0,8.025,18.0,,0.0,3.0,111.25498488686,0.0,0.0
2013-11-28,2.0,8.025,18.0,,0.0,4.0,101.637479250916,0.0,0.0
2013-11-28,2.0,8.025,18.0,,0.0,5.0,218.574938092632,0.0,0.0
2013-11-28,2.0,8.025,18.0,,0.0,6.0,90.6225992800748,0.0,0.0
2013-12-16,8.0,8.775,12.0,,0.0,1.0,120.791211521354,0.0,0.0
2013-12-16,8.0,8.775,12.0,,0.0,2.0,230.285819128034,0.0,0.0
2013-12-16,8.0,8.775,12.0,,0.0,3.0,72.9462694852638,0.0,0.0
2013-12-16,8.0,8.775,12.0,,0.0,4.0,37.1897783267561,0.0,0.0
2013-12-16,8.0,8.775,12.0,,0.0,5.0,157.392485896369,0.0,0.0
2013-12-16,8.0,8.775,12.0,,0.0,6.0,47.6501511414247,0.0,0.0
2013-12-23,3.0,5.4875,10.0,,0.0,1.0,183.608991270752,0.0,1.0
2013-12-23,3.0,5.4875,10.0,,0.0,2.0,430.94267042062,0.0,1.0
2013-12-23,3.0,5.4875,10.0,,0.0,3.0,129.105729760414,0.0,1.0
2013-12-23,3.0,5.4875,10.0,,0.0,4.0,60.8076590130824,0.0,1.0
2013-12-23,3.0,5.4875,10.0,,0.0,5.0,221.057091994517,0.0,1.0
2013-12-23,3.0,5.4875,10.0,,0.0,6.0,109.827662725605,0.0,1.0
2013-12-31,4.0,5.0375,7.0,,0.0,1.0,211.390838466052,0.0,1.0
2013-12-31,4.0,5.0375,7.0,,0.0,2.0,586.131309693688,0.0,1.0
2013-12-31,4.0,5.0375,7.0,,0.0,3.0,192.198716551642,0.0,1.0
2013-12-31,4.0,5.0375,7.0,,0.0,5.0,1625.69060128682,0.0,1.0
2014-01-04,5.0,6.9375,11.0,,0.0,1.0,116.250540066432,0.0,0.0
2014-01-04,5.0,6.9375,11.0,,0.0,2.0,408.762961257816,0.0,0.0
2014-01-04,5.0,6.9375,11.0,,0.0,3.0,176.104155461342,0.0,0.0
2014-01-04,5.0,6.9375,11.0,,0.0,4.0,104.673188597976,0.0,0.0
2014-01-04,5.0,6.9375,11.0,,0.0,5.0,262.179156885669,0.0,0.0
2014-01-07,7.0,10.4375,13.0,,0.0,1.0,147.5457609484,0.0,0.0
2014-01-07,7.0,10.4375,13.0,,0.0,2.0,296.549615645128,0.0,0.0
2014-01-07,7.0,10.4375,13.0,,0.0,3.0,112.998810300322,0.0,0.0
2014-01-07,7.0,10.4375,13.0,,0.0,4.0,79.4168862163993,0.0,0.0
2014-01-07,7.0,10.4375,13.0,,0.0,5.0,211.332603686944,0.0,0.0
2014-01-25,5.0,-7.0375,8.0,,0.0,1.0,129.09233380561,0.0,0.0
2014-01-25,5.0,-7.0375,8.0,,0.0,2.0,351.252465656399,0.0,0.0
2014-01-25,5.0,-7.0375,8.0,,0.0,3.0,126.527150265602,0.0,0.0
2014-01-25,5.0,-7.0375,8.0,,0.0,4.0,84.5110962290284,0.0,0.0
2014-01-25,5.0,-7.0375,8.0,,0.0,5.0,317.298683061094,0.0,0.0
2014-02-02,0.0,5.4875,8.0,,0.0,1.0,76.7574943519772,0.0,0.0
2014-02-02,0.0,5.4875,8.0,,0.0,2.0,556.341089710331,0.0,0.0
2014-02-02,0.0,5.4875,8.0,,0.0,3.0,227.15592477005,0.0,0.0
2014-02-02,0.0,5.4875,8.0,,0.0,4.0,237.893596916681,0.0,0.0
2014-02-02,0.0,5.4875,8.0,,0.0,5.0,411.693460013424,0.0,0.0
2014-02-10,2.0,6.6375,9.0,,0.0,1.0,154.183743327497,0.0,0.0
2014-02-10,2.0,6.6375,9.0,,0.0,2.0,289.527230880774,0.0,0.0
2014-02-10,2.0,6.6375,9.0,,0.0,3.0,109.588423918544,0.0,0.0
2014-02-10,2.0,6.6375,9.0,,0.0,4.0,99.6175131980021,0.0,0.0
2014-02-10,2.0,6.6375,9.0,,0.0,5.0,249.77351530581,0.0,0.0
2014-02-13,5.0,7.45,13.0,,0.0,1.0,112.481302733138,0.0,0.0
2014-02-13,5.0,7.45,13.0,,0.0,2.0,299.888751175176,0.0,0.0
2014-02-13,5.0,7.45,13.0,,0.0,3.0,93.0362856795219,0.0,0.0
2014-02-13,5.0,7.45,13.0,,0.0,4.0,185.345507160016,0.0,0.0
2014-02-13,5.0,7.45,13.0,,0.0,5.0,288.026236118619,0.0,0.0
2014-02-15,5.0,11.5,15.0,,0.0,1.0,169.517528839106,0.0,0.0
2014-02-15,5.0,11.5,15.0,,0.0,2.0,474.035638350371,0.0,0.0
2014-02-15,5.0,11.5,15.0,,0.0,3.0,130.363632393015,0.0,0.0
2014-02-15,5.0,11.5,15.0,,0.0,4.0,198.394939954409,0.0,0.0
2014-02-15,5.0,11.5,15.0,,0.0,5.0,316.121966093225,0.0,0.0
2014-02-17,0.0,6.6875,9.0,,0.0,1.0,139.563931976797,0.0,0.0
2014-02-17,0.0,6.6875,9.0,,0.0,2.0,329.690366180098,0.0,0.0
2014-02-17,0.0,6.6875,9.0,,0.0,3.0,102.644597942537,0.0,0.0
2014-02-17,0.0,6.6875,9.0,,0.0,4.0,126.598201633374,0.0,0.0
2014-02-17,0.0,6.6875,9.0,,0.0,5.0,259.552787900081,0.0,0.0
2014-02-23,1.0,8.625,12.0,,0.0,1.0,79.4422222430818,0.0,0.0
2014-02-23,1.0,8.625,12.0,,0.0,2.0,711.608645093162,0.0,0.0
2014-02-23,1.0,8.625,12.0,,0.0,3.0,193.554471815095,0.0,0.0
2014-02-23,1.0,8.625,12.0,,0.0,4.0,430.500089196343,0.0,0.0
2014-02-23,1.0,8.625,12.0,,0.0,5.0,394.240086291001,0.0,0.0
2014-02-24,1.0,9.4125,11.0,,0.0,1.0,152.556733984074,0.0,0.0
2014-02-24,1.0,9.4125,11.0,,0.0,2.0,278.245512066627,0.0,0.0
2014-02-24,1.0,9.4125,11.0,,0.0,3.0,108.430124488258,0.0,0.0
2014-02-24,1.0,9.4125,11.0,,0.0,4.0,57.8485386075181,0.0,0.0
2014-02-24,1.0,9.4125,11.0,,0.0,5.0,259.072372304433,0.0,0.0
2014-02-25,1.0,10.475,7.0,,0.0,1.0,115.741936459404,0.0,0.0
2014-02-25,1.0,10.475,7.0,,0.0,2.0,261.518665118435,0.0,0.0
2014-02-25,1.0,10.475,7.0,,0.0,3.0,108.939498064625,0.0,0.0
2014-02-25,1.0,10.475,7.0,,0.0,4.0,84.348923725007,0.0,0.0
2014-02-25,1.0,10.475,7.0,,0.0,5.0,255.218562114268,0.0,0.0
2014-02-26,5.0,10.1875,8.0,,0.0,1.0,95.0173566075507,0.0,0.0
2014-02-26,5.0,10.1875,8.0,,0.0,2.0,311.376704215006,0.0,0.0
2014-02-26,5.0,10.1875,8.0,,0.0,3.0,128.531264986325,0.0,0.0
2014-02-26,5.0,10.1875,8.0,,0.0,4.0,89.3583951531774,0.0,0.0
2014-02-26,5.0,10.1875,8.0,,0.0,5.0,246.406277305466,0.0,0.0
2014-03-08,0.0,9.9375,6.0,,0.0,1.0,116.679903321343,0.0,0.0
2014-03-08,0.0,9.9375,6.0,,0.0,2.0,478.500223651153,0.0,0.0
2014-03-08,0.0,9.9375,6.0,,0.0,3.0,188.514875432772,0.0,0.0
2014-03-08,0.0,9.9375,6.0,,0.0,4.0,123.725264018424,0.0,0.0
2014-03-08,0.0,9.9375,6.0,,0.0,5.0,265.958911689045,0.0,0.0
2014-03-09,0.0,16.4,9.0,,0.0,1.0,92.618539664325,0.0,0.0
2014-03-09,0.0,16.4,9.0,,0.0,2.0,620.71339369779,0.0,0.0
2014-03-09,0.0,16.4,9.0,,0.0,3.0,200.515094351829,0.0,0.0
2014-03-09,0.0,16.4,9.0,,0.0,4.0,178.017374804103,0.0,0.0
2014-03-09,0.0,16.4,9.0,,0.0,5.0,354.983557989906,0.0,0.0
2014-03-10,0.0,15.8,9.0,,0.0,1.0,150.516891177572,0.0,0.0
2014-03-10,0.0,15.8,9.0,,0.0,2.0,317.378702108067,0.0,0.0
2014-03-10,0.0,15.8,9.0,,0.0,3.0,112.794099599255,0.0,0.0
2014-03-10,0.0,15.8,9.0,,0.0,4.0,77.0050691066935,0.0,0.0
2014-03-10,0.0,15.8,9.0,,0.0,5.0,194.366328186192,0.0,0.0
2014-03-11,0.0,7.85,9.0,,0.0,1.0,151.221168841794,0.0,0.0
2014-03-11,0.0,7.85,9.0,,0.0,2.0,264.37746726286,0.0,0.0
2014-03-11,0.0,7.85,9.0,,0.0,3.0,118.436643402473,0.0,0.0
2014-03-11,0.0,7.85,9.0,,0.0,4.0,96.0114193579654,0.0,0.0
2014-03-11,0.0,7.85,9.0,,0.0,5.0,257.869223064409,0.0,0.0
2014-03-13,0.0,13.375,10.0,,0.0,1.0,141.400369720196,0.0,0.0
2014-03-13,0.0,13.375,10.0,,0.0,2.0,322.865434589691,0.0,0.0
2014-03-13,0.0,13.375,10.0,,0.0,3.0,112.905736442376,0.0,0.0
2014-03-13,0.0,13.375,10.0,,0.0,4.0,86.3042676126607,0.0,0.0
2014-03-13,0.0,13.375,10.0,,0.0,5.0,231.683186905879,0.0,0.0
2014-03-14,1.0,9.6125,10.0,,0.0,1.0,123.912083680615,0.0,0.0
2014-03-14,1.0,9.6125,10.0,,0.0,2.0,309.267472114849,0.0,0.0
2014-03-14,1.0,9.6125,10.0,,0.0,3.0,124.458118600583,0.0,0.0
2014-03-14,1.0,9.6125,10.0,,0.0,4.0,83.095661478459,0.0,0.0
2014-03-14,1.0,9.6125,10.0,,0.0,5.0,250.29296439151,0.0,0.0
2014-03-15,4.0,9.0375,27.0,,0.0,1.0,137.683942432828,0.0,0.0
2014-03-15,4.0,9.0375,27.0,,0.0,2.0,426.528946577857,0.0,0.0
2014-03-15,4.0,9.0375,27.0,,0.0,3.0,193.490537174953,0.0,0.0
2014-03-15,4.0,9.0375,27.0,,0.0,4.0,101.236649263482,0.0,0.0
2014-03-15,4.0,9.0375,27.0,,0.0,5.0,280.923615726204,0.0,0.0
2014-03-20,0.0,16.2625,13.0,,0.0,1.0,128.138232106811,0.0,0.0
2014-03-20,0.0,16.2625,13.0,,0.0,2.0,297.335857719945,0.0,0.0
2014-03-20,0.0,16.2625,13.0,,0.0,3.0,134.121055636733,0.0,0.0
2014-03-20,0.0,16.2625,13.0,,0.0,4.0,87.401519892581,0.0,0.0
2014-03-20,0.0,16.2625,13.0,,0.0,5.0,277.253330900992,0.0,0.0
2014-03-23,4.0,8.3625,10.0,,0.0,1.0,71.128447822127,0.0,0.0
2014-03-23,4.0,8.3625,10.0,,0.0,2.0,492.856825031606,0.0,0.0
2014-03-23,4.0,8.3625,10.0,,0.0,3.0,161.390262011678,0.0,0.0
2014-03-23,4.0,8.3625,10.0,,0.0,4.0,122.218061087289,0.0,0.0
2014-03-23,4.0,8.3625,10.0,,0.0,5.0,247.35726790541,0.0,0.0
2014-03-24,3.0,7.5625,7.0,,0.0,1.0,174.642338237835,0.0,0.0
2014-03-24,3.0,7.5625,7.0,,0.0,2.0,326.267041619462,0.0,0.0
2014-03-24,3.0,7.5625,7.0,,0.0,3.0,136.254540386182,0.0,0.0
2014-03-24,3.0,7.5625,7.0,,0.0,4.0,63.1258826839349,0.0,0.0
2014-03-24,3.0,7.5625,7.0,,0.0,5.0,242.701095068185,0.0,0.0
2014-03-27,6.0,5.1,12.0,,0.0,1.0,217.595707302914,0.0,0.0
2014-03-27,6.0,5.1,12.0,,0.0,2.0,384.826956477695,0.0,0.0
2014-03-27,6.0,5.1,12.0,,0.0,3.0,106.499230569624,0.0,0.0
2014-03-27,6.0,5.1,12.0,,0.0,4.0,86.7553324054727,0.0,0.0
2014-03-27,6.0,5.1,12.0,,0.0,5.0,270.972684277455,0.0,0.0
2014-04-10,7.0,9.75,4.0,,0.0,1.0,153.689913112803,0.0,0.0
2014-04-10,7.0,9.75,4.0,,0.0,2.0,362.307296259006,0.0,0.0
2014-04-10,7.0,9.75,4.0,,0.0,3.0,139.443674153022,0.0,0.0
2014-04-10,7.0,9.75,4.0,,0.0,4.0,72.2396331836692,0.0,0.0
2014-04-10,7.0,9.75,4.0,,0.0,5.0,296.272579857626,0.0,0.0
2014-04-11,6.0,12.0625,10.0,,0.0,1.0,150.197974521935,0.0,0.0
2014-04-11,6.0,12.0625,10.0,,0.0,2.0,375.837949456716,0.0,0.0
2014-04-11,6.0,12.0625,10.0,,0.0,3.0,141.685913469588,0.0,0.0
2014-04-11,6.0,12.0625,10.0,,0.0,4.0,58.9219511045009,0.0,0.0
2014-04-11,6.0,12.0625,10.0,,0.0,5.0,277.160414027556,0.0,0.0
2014-04-13,6.0,11.0125,21.0,,0.0,1.0,106.9717520005,0.0,0.0
2014-04-13,6.0,11.0125,21.0,,0.0,2.0,631.475800914064,0.0,0.0
2014-04-13,6.0,11.0125,21.0,,0.0,3.0,198.033088214577,0.0,0.0
2014-04-13,6.0,11.0125,21.0,,0.0,4.0,138.42569385051,0.0,0.0
2014-04-13,6.0,11.0125,21.0,,0.0,5.0,381.800588193029,0.0,0.0
2014-04-15,0.0,9.9125,15.0,,0.0,1.0,109.472548649702,0.0,0.0
2014-04-15,0.0,9.9125,15.0,,0.0,2.0,460.801074530961,0.0,0.0
2014-04-15,0.0,9.9125,15.0,,0.0,3.0,190.120642033098,0.0,0.0
2014-04-15,0.0,9.9125,15.0,,0.0,4.0,85.7052852416814,0.0,0.0
2014-04-15,0.0,9.9125,15.0,,0.0,5.0,335.143030954254,0.0,0.0
2014-04-16,0.0,11.3625,9.0,,0.0,1.0,110.647041867212,0.0,1.0
2014-04-16,0.0,11.3625,9.0,,0.0,2.0,439.876371928798,0.0,1.0
2014-04-16,0.0,11.3625,9.0,,0.0,3.0,198.969950489909,0.0,1.0
2014-04-16,0.0,11.3625,9.0,,0.0,4.0,80.9877329185756,0.0,1.0
2014-04-16,0.0,11.3625,9.0,,0.0,5.0,297.536491311772,0.0,1.0
2014-04-17,5.0,14.4,14.0,,0.0,1.0,259.250121969818,0.0,1.0
2014-04-17,5.0,14.4,14.0,,0.0,2.0,562.281813457354,0.0,1.0
2014-04-17,5.0,14.4,14.0,,0.0,3.0,214.383480919186,0.0,1.0
2014-04-17,5.0,14.4,14.0,,0.0,4.0,81.8180814450846,0.0,1.0
2014-04-17,5.0,14.4,14.0,,0.0,5.0,427.107033298615,0.0,1.0
2014-04-24,8.0,9.175,11.0,,0.0,1.0,155.338780558714,0.0,1.0
2014-04-24,8.0,9.175,11.0,,0.0,2.0,417.193979627359,0.0,1.0
2014-04-24,8.0,9.175,11.0,,0.0,3.0,167.084247067964,0.0,1.0
2014-04-24,8.0,9.175,11.0,,0.0,4.0,61.1765774384312,0.0,1.0
2014-04-24,8.0,9.175,11.0,,0.0,5.0,277.90742095382,0.0,1.0
2014-04-25,0.0,13.5625,12.0,,0.0,1.0,103.620395874603,0.0,0.0
2014-04-25,0.0,13.5625,12.0,,0.0,2.0,456.429396514049,0.0,0.0
2014-04-25,0.0,13.5625,12.0,,0.0,3.0,166.559313065076,0.0,0.0
2014-04-25,0.0,13.5625,12.0,,0.0,4.0,53.1570826268308,0.0,0.0
2014-04-25,0.0,13.5625,12.0,,0.0,5.0,289.368785455912,0.0,0.0
2014-04-26,0.0,15.45,11.0,,0.0,1.0,143.988134045973,0.0,0.0
2014-04-26,0.0,15.45,11.0,,0.0,2.0,586.998427577162,0.0,0.0
2014-04-26,0.0,15.45,11.0,,0.0,3.0,199.626205406704,0.0,0.0
2014-04-26,0.0,15.45,11.0,,0.0,4.0,72.1185398547604,0.0,0.0
2014-04-26,0.0,15.45,11.0,,0.0,5.0,302.862050051497,0.0,0.0
2014-04-27,0.0,16.225,16.0,,0.0,1.0,67.5791269771508,0.0,1.0
2014-04-27,0.0,16.225,16.0,,0.0,2.0,584.577549685164,0.0,1.0
2014-04-27,0.0,16.225,16.0,,0.0,3.0,195.501610348286,0.0,1.0
2014-04-27,0.0,16.225,16.0,,0.0,4.0,112.495745498543,0.0,1.0
2014-04-27,0.0,16.225,16.0,,0.0,5.0,249.301047517779,0.0,1.0
2014-04-28,0.0,15.8875,11.0,,0.0,1.0,142.899118015523,0.0,1.0
2014-04-28,0.0,15.8875,11.0,,0.0,2.0,406.097160006948,0.0,1.0
2014-04-28,0.0,15.8875,11.0,,0.0,3.0,134.855002124095,0.0,1.0
2014-04-28,0.0,15.8875,11.0,,0.0,4.0,77.3638484419459,0.0,1.0
2014-04-28,0.0,15.8875,11.0,,0.0,5.0,204.961291079966,0.0,1.0
2014-04-30,3.0,18.0,8.0,,0.0,1.0,168.447583367336,0.0,1.0
2014-04-30,3.0,18.0,8.0,,0.0,2.0,440.782783930678,0.0,1.0
2014-04-30,3.0,18.0,8.0,,0.0,3.0,154.434645162314,0.0,1.0
2014-04-30,3.0,18.0,8.0,,0.0,4.0,51.0562893306812,0.0,1.0
2014-04-30,3.0,18.0,8.0,,0.0,5.0,324.692536719349,0.0,1.0
2014-05-02,6.0,10.225,13.0,,0.0,1.0,194.877300541007,0.0,1.0
2014-05-02,6.0,10.225,13.0,,0.0,2.0,506.773609930646,0.0,1.0
2014-05-02,6.0,10.225,13.0,,0.0,3.0,183.845898367796,0.0,1.0
2014-05-02,6.0,10.225,13.0,,0.0,4.0,77.6145056918161,0.0,1.0
2014-05-02,6.0,10.225,13.0,,0.0,5.0,345.188442766659,0.0,1.0
2014-05-06,7.0,15.775,9.0,,0.0,1.0,117.634364611904,0.0,0.0
2014-05-06,7.0,15.775,9.0,,0.0,2.0,350.107434330692,0.0,0.0
2014-05-06,7.0,15.775,9.0,,0.0,3.0,113.629663759254,0.0,0.0
2014-05-06,7.0,15.775,9.0,,0.0,4.0,87.8622507140459,0.0,0.0
2014-05-06,7.0,15.775,9.0,,0.0,5.0,265.023592604083,0.0,0.0
2014-05-14,7.0,11.5625,16.0,,0.0,1.0,107.299783874075,0.0,0.0
2014-05-14,7.0,11.5625,16.0,,0.0,2.0,314.953597620915,0.0,0.0
2014-05-14,7.0,11.5625,16.0,,0.0,3.0,127.483930182396,0.0,0.0
2014-05-14,7.0,11.5625,16.0,,0.0,4.0,41.4123064196756,0.0,0.0
2014-05-14,7.0,11.5625,16.0,,0.0,5.0,264.50249229848,0.0,0.0
2014-05-15,2.0,13.7875,8.0,,0.0,1.0,123.833393024816,0.0,0.0
2014-05-15,2.0,13.7875,8.0,,0.0,2.0,352.418195482769,0.0,0.0
2014-05-15,2.0,13.7875,8.0,,0.0,3.0,124.638931817625,0.0,0.0
2014-05-15,2.0,13.7875,8.0,,0.0,4.0,63.5101290538195,0.0,0.0
2014-05-15,2.0,13.7875,8.0,,0.0,5.0,264.770092066181,0.0,0.0
2014-05-16,5.0,13.8875,9.0,,0.0,1.0,182.247331664509,0.0,0.0
2014-05-16,5.0,13.8875,9.0,,0.0,2.0,422.284930999887,0.0,0.0
2014-05-16,5.0,13.8875,9.0,,0.0,3.0,161.947276175832,0.0,0.0
2014-05-16,5.0,13.8875,9.0,,0.0,4.0,85.4807679768228,0.0,0.0
2014-05-16,5.0,13.8875,9.0,,0.0,5.0,373.755034015357,0.0,0.0
2014-05-18,4.0,16.5125,13.0,,0.0,1.0,94.9265718873585,0.0,0.0
2014-05-18,4.0,16.5125,13.0,,0.0,2.0,598.067011591372,0.0,0.0
2014-05-18,4.0,16.5125,13.0,,0.0,3.0,209.615126303356,0.0,0.0
2014-05-18,4.0,16.5125,13.0,,0.0,4.0,149.244078377209,0.0,0.0
2014-05-18,4.0,16.5125,13.0,,0.0,5.0,381.742838590355,0.0,0.0
2014-05-20,0.0,20.725,12.0,,0.0,1.0,112.779561925048,0.0,0.0
2014-05-20,0.0,20.725,12.0,,0.0,2.0,345.526173706413,0.0,0.0
2014-05-20,0.0,20.725,12.0,,0.0,3.0,142.282852833497,0.0,0.0
2014-05-20,0.0,20.725,12.0,,0.0,4.0,94.5737640355796,0.0,0.0
2014-05-20,0.0,20.725,12.0,,0.0,5.0,263.727611478052,0.0,0.0
2014-05-21,2.0,26.8625,8.0,,0.0,1.0,123.754439846218,0.0,0.0
2014-05-21,2.0,26.8625,8.0,,0.0,2.0,356.727230834875,0.0,0.0
2014-05-21,2.0,26.8625,8.0,,0.0,3.0,134.107923627317,0.0,0.0
2014-05-21,2.0,26.8625,8.0,,0.0,4.0,48.2108285393945,0.0,0.0
2014-05-21,2.0,26.8625,8.0,,0.0,5.0,227.256778174006,0.0,0.0
2014-05-22,0.0,26.375,8.0,,0.0,1.0,116.368035292474,0.0,0.0
2014-05-22,0.0,26.375,8.0,,0.0,2.0,402.543178395128,0.0,0.0
2014-05-22,0.0,26.375,8.0,,0.0,3.0,105.985885216141,0.0,0.0
2014-05-22,0.0,26.375,8.0,,0.0,4.0,77.5543202377256,0.0,0.0
2014-05-22,0.0,26.375,8.0,,0.0,5.0,222.80717555258,0.0,0.0
2014-05-24,2.0,17.9625,8.0,,0.0,1.0,117.223121200496,0.0,0.0
2014-05-24,2.0,17.9625,8.0,,0.0,2.0,524.51228527573,0.0,0.0
2014-05-24,2.0,17.9625,8.0,,0.0,3.0,196.118993968548,0.0,0.0
2014-05-24,2.0,17.9625,8.0,,0.0,4.0,66.4306117273805,0.0,0.0
2014-05-24,2.0,17.9625,8.0,,0.0,5.0,320.532138289062,0.0,0.0
2014-05-25,2.0,20.4625,11.0,,0.0,1.0,85.7502216285052,0.0,0.0
2014-05-25,2.0,20.4625,11.0,,0.0,2.0,597.047216641851,0.0,0.0
2014-05-25,2.0,20.4625,11.0,,0.0,3.0,216.640710498117,0.0,0.0
2014-05-25,2.0,20.4625,11.0,,0.0,4.0,114.943972960342,0.0,0.0
2014-05-25,2.0,20.4625,11.0,,0.0,5.0,288.498669954929,0.0,0.0
2014-05-26,0.0,19.9625,13.0,,0.0,1.0,117.265384467109,0.0,0.0
2014-05-26,0.0,19.9625,13.0,,0.0,2.0,387.78920418638,0.0,0.0
2014-05-26,0.0,19.9625,13.0,,0.0,3.0,138.556265702698,0.0,0.0
2014-05-26,0.0,19.9625,13.0,,0.0,4.0,91.0457110069583,0.0,0.0
2014-05-26,0.0,19.9625,13.0,,0.0,5.0,234.830421163947,0.0,0.0
2014-05-29,4.0,12.7,14.0,,0.0,1.0,85.879848415963,1.0,0.0
2014-05-29,4.0,12.7,14.0,,0.0,2.0,670.064174060842,1.0,0.0
2014-05-29,4.0,12.7,14.0,,0.0,3.0,254.295074075867,1.0,0.0
2014-05-29,4.0,12.7,14.0,,0.0,4.0,152.709702945456,1.0,0.0
2014-05-29,4.0,12.7,14.0,,0.0,5.0,429.25644892951,1.0,0.0
2014-05-30,0.0,17.9625,13.0,,0.0,1.0,187.239006431102,0.0,0.0
2014-05-30,0.0,17.9625,13.0,,0.0,2.0,543.734282137968,0.0,0.0
2014-05-30,0.0,17.9625,13.0,,0.0,3.0,264.036588750834,0.0,0.0
2014-05-30,0.0,17.9625,13.0,,0.0,4.0,57.2454061447027,0.0,0.0
2014-05-30,0.0,17.9625,13.0,,0.0,5.0,388.318379103362,0.0,0.0
2014-05-31,3.0,15.9125,15.0,,0.0,1.0,171.347524831197,0.0,0.0
2014-05-31,3.0,15.9125,15.0,,0.0,2.0,616.245915538845,0.0,0.0
2014-05-31,3.0,15.9125,15.0,,0.0,3.0,292.141593675945,0.0,0.0
2014-05-31,3.0,15.9125,15.0,,0.0,4.0,68.1643312002004,0.0,0.0
2014-05-31,3.0,15.9125,15.0,,0.0,5.0,382.044405388045,0.0,0.0
2014-06-02,0.0,17.625,9.0,,0.0,1.0,199.723160641356,0.0,0.0
2014-06-02,0.0,17.625,9.0,,0.0,2.0,441.052664780553,0.0,0.0
2014-06-02,0.0,17.625,9.0,,0.0,3.0,142.068446650007,0.0,0.0
2014-06-02,0.0,17.625,9.0,,0.0,4.0,65.7363488821332,0.0,0.0
2014-06-02,0.0,17.625,9.0,,0.0,5.0,292.066998952139,0.0,0.0
2014-06-03,1.0,20.0,9.0,,0.0,1.0,142.538025704362,0.0,0.0
2014-06-03,1.0,20.0,9.0,,0.0,2.0,416.946808829077,0.0,0.0
2014-06-03,1.0,20.0,9.0,,0.0,3.0,161.471394704895,0.0,0.0
2014-06-03,1.0,20.0,9.0,,0.0,4.0,62.3903661114696,0.0,0.0
2014-06-03,1.0,20.0,9.0,,0.0,5.0,245.212148404522,0.0,0.0
2014-06-04,1.0,21.4875,14.0,,0.0,1.0,137.397470737802,0.0,0.0
2014-06-04,1.0,21.4875,14.0,,0.0,2.0,415.711170989076,0.0,0.0
2014-06-04,1.0,21.4875,14.0,,0.0,3.0,140.565721107956,0.0,0.0
2014-06-04,1.0,21.4875,14.0,,0.0,4.0,53.2308769671162,0.0,0.0
2014-06-04,1.0,21.4875,14.0,,0.0,5.0,268.264130359081,0.0,0.0
2014-06-06,3.0,19.3125,12.0,,0.0,1.0,181.64230467912,0.0,0.0
2014-06-06,3.0,19.3125,12.0,,0.0,2.0,428.95344334705,0.0,0.0
2014-06-06,3.0,19.3125,12.0,,0.0,3.0,169.4728348911,0.0,0.0
2014-06-06,3.0,19.3125,12.0,,0.0,5.0,281.228067681119,0.0,0.0
2014-06-07,0.0,17.9625,8.0,,0.0,1.0,199.282826637538,0.0,0.0
2014-06-07,0.0,17.9625,8.0,,0.0,2.0,753.443538177679,0.0,0.0
2014-06-07,0.0,17.9625,8.0,,0.0,3.0,294.192956500557,0.0,0.0
2014-06-07,0.0,17.9625,8.0,,0.0,4.0,79.7188444198125,0.0,0.0
2014-06-07,0.0,17.9625,8.0,,0.0,5.0,442.520092981899,0.0,0.0
2014-06-09,0.0,20.6625,10.0,,0.0,1.0,110.83826883308,1.0,0.0
2014-06-09,0.0,20.6625,10.0,,0.0,2.0,808.126780736088,1.0,0.0
2014-06-09,0.0,20.6625,10.0,,0.0,3.0,304.46367931484,1.0,0.0
2014-06-09,0.0,20.6625,10.0,,0.0,4.0,143.977898792685,1.0,0.0
2014-06-09,0.0,20.6625,10.0,,0.0,5.0,438.305240388751,1.0,0.0
2014-06-10,1.0,25.7875,9.0,,0.0,1.0,183.918754774297,0.0,0.0
2014-06-10,1.0,25.7875,9.0,,0.0,2.0,481.25061409398,0.0,0.0
2014-06-10,1.0,25.7875,9.0,,0.0,3.0,171.161365845674,0.0,0.0
2014-06-10,1.0,25.7875,9.0,,0.0,4.0,70.2099274704429,0.0,0.0
2014-06-10,1.0,25.7875,9.0,,0.0,5.0,255.648794014527,0.0,0.0
2014-06-12,4.0,19.55,12.0,,0.0,1.0,139.828728810289,0.0,0.0
2014-06-12,4.0,19.55,12.0,,0.0,2.0,430.923755250979,0.0,0.0
2014-06-12,4.0,19.55,12.0,,0.0,3.0,169.739600653923,0.0,0.0
2014-06-12,4.0,19.55,12.0,,0.0,4.0,37.4555594997625,0.0,0.0
2014-06-12,4.0,19.55,12.0,,0.0,5.0,282.892238886454,0.0,0.0
2014-06-14,1.0,18.9125,13.0,,0.0,1.0,198.692957520375,0.0,0.0
2014-06-14,1.0,18.9125,13.0,,0.0,2.0,564.16430206382,0.0,0.0
2014-06-14,1.0,18.9125,13.0,,0.0,3.0,226.966709069792,0.0,0.0
2014-06-14,1.0,18.9125,13.0,,0.0,4.0,63.8372762263068,0.0,0.0
2014-06-14,1.0,18.9125,13.0,,0.0,5.0,298.452306538051,0.0,0.0
2014-06-15,0.0,19.275,8.0,,0.0,1.0,54.0249702204705,0.0,0.0
