Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Warengruppe,Umsatz,Feiertage,Ferientage,Niederschlag,imp_mask_Bewoelkung,imp_mask_Temperatur,imp_mask_Windgeschwindigkeit,imp_mask_Niederschlag,imp_mask_Wettercode,Wetterklasse,temp_7d_avg,temp_diff_next_day,warmer_than_week_before,colder_than_week_before
2015-07-27,7.0,15.875,8.0,61.0,0.0,2.0,596.420841559454,0.0,1.0,21.8,0,0,0,0,0,6,16.5,-0.625,0.0,0.625
2015-07-27,7.0,15.875,8.0,61.0,0.0,3.0,254.815545241132,0.0,1.0,21.8,0,0,0,0,0,6,16.375,-0.5,0.0,0.5
2015-07-27,7.0,15.875,8.0,61.0,0.0,4.0,71.2222741062861,0.0,1.0,21.8,0,0,0,0,0,6,16.25,-0.375,0.0,0.375
2015-07-27,7.0,15.875,8.0,61.0,0.0,5.0,294.634099970476,0.0,1.0,21.8,0,0,0,0,0,6,16.125,1.25,1.25,0.0
2015-07-28,7.0,17.375,15.0,63.0,0.0,1.0,145.923878713879,0.0,1.0,14.2,0,0,0,0,0,7,16.214285714285715,1.1607142857142847,1.1607142857142847,0.0
2015-07-28,7.0,17.375,15.0,63.0,0.0,2.0,597.787732789746,0.0,1.0,14.2,0,0,0,0,0,7,16.303571428571427,1.071428571428573,1.071428571428573,0.0
2015-07-28,7.0,17.375,15.0,63.0,0.0,3.0,246.812365432227,0.0,1.0,14.2,0,0,0,0,0,7,16.517857142857142,0.8571428571428577,0.8571428571428577,0.0
2015-07-28,7.0,17.375,15.0,63.0,0.0,4.0,61.0012081922165,0.0,1.0,14.2,0,0,0,0,0,7,16.732142857142858,0.6428571428571423,0.6428571428571423,0.0
2015-07-28,7.0,17.375,15.0,63.0,0.0,5.0,343.727054343196,0.0,1.0,14.2,0,0,0,0,0,7,16.946428571428573,-2.071428571428573,0.0,2.071428571428573
2015-07-29,5.0,14.875,12.0,61.0,0.0,1.0,158.819215783308,0.0,1.0,22.5,0,0,0,0,0,6,16.803571428571427,-1.928571428571427,0.0,1.928571428571427
2015-07-29,5.0,14.875,12.0,61.0,0.0,2.0,579.295922313804,0.0,1.0,22.5,0,0,0,0,0,6,16.660714285714285,-1.7857142857142847,0.0,1.7857142857142847
2015-07-29,5.0,14.875,12.0,61.0,0.0,3.0,249.35234686611,0.0,1.0,22.5,0,0,0,0,0,6,16.303571428571427,-1.428571428571427,0.0,1.428571428571427
2015-07-29,5.0,14.875,12.0,61.0,0.0,4.0,78.9879320465411,0.0,1.0,22.5,0,0,0,0,0,6,15.946428571428571,-1.0714285714285712,0.0,1.0714285714285712
2015-07-29,5.0,14.875,12.0,61.0,0.0,5.0,392.988955408933,0.0,1.0,22.5,0,0,0,0,0,6,15.589285714285714,-1.5892857142857135,0.0,1.5892857142857135
2015-07-30,7.0,14.0,16.0,61.0,0.0,1.0,146.484382697433,0.0,1.0,2.1,0,0,0,0,0,6,15.107142857142858,-1.1071428571428577,0.0,1.1071428571428577
2015-07-30,7.0,14.0,16.0,61.0,0.0,2.0,565.527307888753,0.0,1.0,2.1,0,0,0,0,0,6,14.625,-0.625,0.0,0.625
2015-07-30,7.0,14.0,16.0,61.0,0.0,3.0,242.660499067924,0.0,1.0,2.1,0,0,0,0,0,6,14.5,-0.5,0.0,0.5
2015-07-30,7.0,14.0,16.0,61.0,0.0,4.0,47.0294957006938,0.0,1.0,2.1,0,0,0,0,0,6,14.375,-0.375,0.0,0.375
2015-07-30,7.0,14.0,16.0,61.0,0.0,5.0,320.141775558388,0.0,1.0,2.1,0,0,0,0,0,6,14.25,12.25,12.25,0.0
2015-08-04,2.0,26.5,15.0,61.0,0.0,1.0,181.610236114437,0.0,1.0,4.1,0,0,0,0,0,6,15.910714285714286,10.589285714285714,10.589285714285714,0.0
2015-08-04,2.0,26.5,15.0,61.0,0.0,2.0,601.373326416756,0.0,1.0,4.1,0,0,0,0,0,6,17.571428571428573,8.928571428571427,8.928571428571427,0.0
2015-08-04,2.0,26.5,15.0,61.0,0.0,3.0,309.17321482985,0.0,1.0,4.1,0,0,0,0,0,6,19.357142857142858,7.142857142857142,7.142857142857142,0.0
2015-08-04,2.0,26.5,15.0,61.0,0.0,4.0,51.9802446049876,0.0,1.0,4.1,0,0,0,0,0,6,21.142857142857142,5.357142857142858,5.357142857142858,0.0
2015-08-04,2.0,26.5,15.0,61.0,0.0,5.0,309.251750426175,0.0,1.0,4.1,0,0,0,0,0,6,22.928571428571427,-1.178571428571427,0.0,1.178571428571427
2015-08-05,2.0,21.75,8.0,21.0,0.0,1.0,159.979977487315,0.0,1.0,0.0,0,0,0,0,0,6,24.035714285714285,-2.2857142857142847,0.0,2.2857142857142847
2015-08-05,2.0,21.75,8.0,21.0,0.0,2.0,616.704465064561,0.0,1.0,0.0,0,0,0,0,0,6,25.142857142857142,-3.3928571428571423,0.0,3.3928571428571423
2015-08-05,2.0,21.75,8.0,21.0,0.0,3.0,339.639983055885,0.0,1.0,0.0,0,0,0,0,0,6,24.464285714285715,-2.7142857142857153,0.0,2.7142857142857153
2015-08-05,2.0,21.75,8.0,21.0,0.0,4.0,61.4146095346043,0.0,1.0,0.0,0,0,0,0,0,6,23.785714285714285,-2.0357142857142847,0.0,2.0357142857142847
2015-08-05,2.0,21.75,8.0,21.0,0.0,5.0,301.947104892243,0.0,1.0,0.0,0,0,0,0,0,6,23.107142857142858,-3.1071428571428577,0.0,3.1071428571428577
2015-08-07,4.0,20.0,9.0,63.0,0.0,1.0,161.405348220657,0.0,1.0,3.7,0,0,0,0,0,7,22.178571428571427,-2.178571428571427,0.0,2.178571428571427
2015-08-07,4.0,20.0,9.0,63.0,0.0,2.0,663.665647701062,0.0,1.0,3.7,0,0,0,0,0,7,21.25,-1.25,0.0,1.25
2015-08-07,4.0,20.0,9.0,63.0,0.0,3.0,323.842230895475,0.0,1.0,3.7,0,0,0,0,0,7,21.0,-1.0,0.0,1.0
2015-08-07,4.0,20.0,9.0,63.0,0.0,4.0,67.65120769016,0.0,1.0,3.7,0,0,0,0,0,7,20.75,-0.75,0.0,0.75
2015-08-07,4.0,20.0,9.0,63.0,0.0,5.0,328.525075362716,0.0,1.0,3.7,0,0,0,0,0,7,20.5,2.0,2.0,0.0
2015-08-10,3.0,22.5,8.0,21.0,0.0,1.0,107.823834818728,0.0,1.0,11.5,0,0,0,0,0,6,20.607142857142858,1.8928571428571423,1.8928571428571423,0.0
2015-08-10,3.0,22.5,8.0,21.0,0.0,2.0,594.76210118618,0.0,1.0,11.5,0,0,0,0,0,6,20.714285714285715,1.7857142857142847,1.7857142857142847,0.0
2015-08-10,3.0,22.5,8.0,21.0,0.0,3.0,326.181200375735,0.0,1.0,11.5,0,0,0,0,0,6,21.071428571428573,1.428571428571427,1.428571428571427,0.0
2015-08-10,3.0,22.5,8.0,21.0,0.0,4.0,62.9166913762778,0.0,1.0,11.5,0,0,0,0,0,6,21.428571428571427,1.071428571428573,1.071428571428573,0.0
2015-08-10,3.0,22.5,8.0,21.0,0.0,5.0,310.788118274661,0.0,1.0,11.5,0,0,0,0,0,6,21.785714285714285,-2.6607142857142847,0.0,2.6607142857142847
2015-08-12,5.0,19.125,9.0,21.0,0.0,1.0,105.910085115263,0.0,1.0,0.0,0,0,0,0,0,6,21.660714285714285,-2.5357142857142847,0.0,2.5357142857142847
2015-08-12,5.0,19.125,9.0,21.0,0.0,2.0,545.01956668171,0.0,1.0,0.0,0,0,0,0,0,6,21.535714285714285,-2.4107142857142847,0.0,2.4107142857142847
2015-08-12,5.0,19.125,9.0,21.0,0.0,3.0,253.319885412416,0.0,1.0,0.0,0,0,0,0,0,6,21.053571428571427,-1.928571428571427,0.0,1.928571428571427
2015-08-12,5.0,19.125,9.0,21.0,0.0,4.0,142.966081963688,0.0,1.0,0.0,0,0,0,0,0,6,20.571428571428573,-1.446428571428573,0.0,1.446428571428573
2015-08-12,5.0,19.125,9.0,21.0,0.0,5.0,376.975331769286,0.0,1.0,0.0,0,0,0,0,0,6,20.089285714285715,0.6607142857142847,0.6607142857142847,0.0
2015-08-13,0.0,20.75,13.0,0.0,0.0,1.0,130.032330328273,0.0,1.0,0.0,0,0,0,0,0,0,19.839285714285715,0.9107142857142847,0.9107142857142847,0.0
2015-08-13,0.0,20.75,13.0,0.0,0.0,2.0,583.360345249005,0.0,1.0,0.0,0,0,0,0,0,0,19.589285714285715,1.1607142857142847,1.1607142857142847,0.0
2015-08-13,0.0,20.75,13.0,0.0,0.0,3.0,276.603435380993,0.0,1.0,0.0,0,0,0,0,0,0,19.821428571428573,0.928571428571427,0.928571428571427,0.0
2015-08-13,0.0,20.75,13.0,0.0,0.0,4.0,75.4048924839092,0.0,1.0,0.0,0,0,0,0,0,0,20.053571428571427,0.696428571428573,0.696428571428573,0.0
2015-08-13,0.0,20.75,13.0,0.0,0.0,5.0,325.869900482332,0.0,1.0,0.0,0,0,0,0,0,0,20.285714285714285,0.5892857142857153,0.5892857142857153,0.0
2015-08-15,7.0,20.875,8.0,61.0,0.0,1.0,143.900495093016,0.0,0.0,0.0,0,0,0,0,0,6,20.535714285714285,0.3392857142857153,0.3392857142857153,0.0
2015-08-15,7.0,20.875,8.0,61.0,0.0,2.0,663.39667410597,0.0,0.0,0.0,0,0,0,0,0,6,20.785714285714285,0.0892857142857153,0.0892857142857153,0.0
2015-08-15,7.0,20.875,8.0,61.0,0.0,3.0,275.131682077987,0.0,0.0,0.0,0,0,0,0,0,6,20.803571428571427,0.07142857142857295,0.07142857142857295,0.0
2015-08-15,7.0,20.875,8.0,61.0,0.0,4.0,107.241283474635,0.0,0.0,0.0,0,0,0,0,0,6,20.821428571428573,0.05357142857142705,0.05357142857142705,0.0
2015-08-15,7.0,20.875,8.0,61.0,0.0,5.0,400.83114144403,0.0,0.0,0.0,0,0,0,0,0,6,20.839285714285715,0.6607142857142847,0.6607142857142847,0.0
2015-08-16,6.0,21.5,10.0,0.0,0.0,1.0,70.3788768512555,0.0,0.0,9.0,0,0,0,0,0,0,20.946428571428573,0.553571428571427,0.553571428571427,0.0
2015-08-16,6.0,21.5,10.0,0.0,0.0,2.0,590.489204564676,0.0,0.0,9.0,0,0,0,0,0,0,21.053571428571427,0.44642857142857295,0.44642857142857295,0.0
2015-08-16,6.0,21.5,10.0,0.0,0.0,3.0,272.443155861778,0.0,0.0,9.0,0,0,0,0,0,0,21.142857142857142,0.35714285714285765,0.35714285714285765,0.0
2015-08-16,6.0,21.5,10.0,0.0,0.0,4.0,146.710288158171,0.0,0.0,9.0,0,0,0,0,0,0,21.232142857142858,0.26785714285714235,0.26785714285714235,0.0
2015-08-16,6.0,21.5,10.0,0.0,0.0,5.0,295.759264675703,0.0,0.0,9.0,0,0,0,0,0,0,21.321428571428573,-1.946428571428573,0.0,1.946428571428573
2015-08-17,7.0,19.375,14.0,61.0,0.0,1.0,131.235107926437,0.0,1.0,3.3,0,0,0,0,0,6,21.107142857142858,-1.7321428571428577,0.0,1.7321428571428577
2015-08-17,7.0,19.375,14.0,61.0,0.0,2.0,450.920128263096,0.0,1.0,3.3,0,0,0,0,0,6,20.892857142857142,-1.5178571428571423,0.0,1.5178571428571423
2015-08-17,7.0,19.375,14.0,61.0,0.0,3.0,225.824836898901,0.0,1.0,3.3,0,0,0,0,0,6,20.589285714285715,-1.2142857142857153,0.0,1.2142857142857153
2015-08-17,7.0,19.375,14.0,61.0,0.0,4.0,92.8611984536371,0.0,1.0,3.3,0,0,0,0,0,6,20.285714285714285,-0.9107142857142847,0.0,0.9107142857142847
2015-08-17,7.0,19.375,14.0,61.0,0.0,5.0,326.240478613795,0.0,1.0,3.3,0,0,0,0,0,6,19.982142857142858,-0.7321428571428577,0.0,0.7321428571428577
2015-08-18,7.0,19.25,13.0,21.0,0.0,1.0,150.330138057285,0.0,1.0,0.3,0,0,0,0,0,6,19.660714285714285,-0.4107142857142847,0.0,0.4107142857142847
2015-08-18,7.0,19.25,13.0,21.0,0.0,2.0,523.448950264901,0.0,1.0,0.3,0,0,0,0,0,6,19.339285714285715,-0.0892857142857153,0.0,0.0892857142857153
2015-08-18,7.0,19.25,13.0,21.0,0.0,3.0,213.544733417009,0.0,1.0,0.3,0,0,0,0,0,6,19.321428571428573,-0.07142857142857295,0.0,0.07142857142857295
2015-08-18,7.0,19.25,13.0,21.0,0.0,4.0,85.4315239150499,0.0,1.0,0.3,0,0,0,0,0,6,19.303571428571427,-0.05357142857142705,0.0,0.05357142857142705
2015-08-18,7.0,19.25,13.0,21.0,0.0,5.0,322.838608950023,0.0,1.0,0.3,0,0,0,0,0,6,19.285714285714285,0.3392857142857153,0.3392857142857153,0.0
2015-08-19,3.0,19.625,8.0,5.0,0.0,1.0,114.337019826085,0.0,1.0,0.0,0,0,0,0,0,2,19.321428571428573,0.30357142857142705,0.30357142857142705,0.0
2015-08-19,3.0,19.625,8.0,5.0,0.0,2.0,490.674067203851,0.0,1.0,0.0,0,0,0,0,0,2,19.357142857142858,0.26785714285714235,0.26785714285714235,0.0
2015-08-19,3.0,19.625,8.0,5.0,0.0,3.0,253.357829339858,0.0,1.0,0.0,0,0,0,0,0,2,19.410714285714285,0.2142857142857153,0.2142857142857153,0.0
2015-08-19,3.0,19.625,8.0,5.0,0.0,4.0,90.6762881433179,0.0,1.0,0.0,0,0,0,0,0,2,19.464285714285715,0.1607142857142847,0.1607142857142847,0.0
2015-08-19,3.0,19.625,8.0,5.0,0.0,5.0,320.008480715538,0.0,1.0,0.0,0,0,0,0,0,2,19.517857142857142,0.8571428571428577,0.8571428571428577,0.0
2015-08-20,1.0,20.375,8.0,10.0,0.0,1.0,136.545303473007,0.0,1.0,0.0,0,0,0,0,0,2,19.678571428571427,0.696428571428573,0.696428571428573,0.0
2015-08-20,1.0,20.375,8.0,10.0,0.0,2.0,504.081147710709,0.0,1.0,0.0,0,0,0,0,0,2,19.839285714285715,0.5357142857142847,0.5357142857142847,0.0
2015-08-20,1.0,20.375,8.0,10.0,0.0,3.0,238.024936225258,0.0,1.0,0.0,0,0,0,0,0,2,19.946428571428573,0.42857142857142705,0.42857142857142705,0.0
2015-08-20,1.0,20.375,8.0,10.0,0.0,4.0,65.9553982231736,0.0,1.0,0.0,0,0,0,0,0,2,20.053571428571427,0.32142857142857295,0.32142857142857295,0.0
2015-08-20,1.0,20.375,8.0,10.0,0.0,5.0,336.15365965175,0.0,1.0,0.0,0,0,0,0,0,2,20.160714285714285,2.7142857142857153,2.7142857142857153,0.0
2015-08-21,1.0,22.875,7.0,0.0,0.0,1.0,111.539105361957,0.0,1.0,0.0,0,0,0,0,0,0,20.625,2.25,2.25,0.0
2015-08-21,1.0,22.875,7.0,0.0,0.0,2.0,544.022008883632,0.0,1.0,0.0,0,0,0,0,0,0,21.089285714285715,1.7857142857142847,1.7857142857142847,0.0
2015-08-21,1.0,22.875,7.0,0.0,0.0,3.0,279.310643727765,0.0,1.0,0.0,0,0,0,0,0,0,21.446428571428573,1.428571428571427,1.428571428571427,0.0
2015-08-21,1.0,22.875,7.0,0.0,0.0,4.0,97.976688249357,0.0,1.0,0.0,0,0,0,0,0,0,21.803571428571427,1.071428571428573,1.071428571428573,0.0
2015-08-21,1.0,22.875,7.0,0.0,0.0,5.0,343.654461267513,0.0,1.0,0.0,0,0,0,0,0,0,22.160714285714285,-0.5357142857142847,0.0,0.5357142857142847
2015-08-23,0.0,21.625,18.0,0.0,0.0,1.0,69.2444084339642,0.0,0.0,0.0,0,0,0,0,0,0,22.339285714285715,-0.7142857142857153,0.0,0.7142857142857153
2015-08-23,0.0,21.625,18.0,0.0,0.0,2.0,649.688467416964,0.0,0.0,0.0,0,0,0,0,0,0,22.517857142857142,-0.8928571428571423,0.0,0.8928571428571423
2015-08-23,0.0,21.625,18.0,0.0,0.0,3.0,251.902666988145,0.0,0.0,0.0,0,0,0,0,0,0,22.339285714285715,-0.7142857142857153,0.0,0.7142857142857153
2015-08-23,0.0,21.625,18.0,0.0,0.0,4.0,148.112100685466,0.0,0.0,0.0,0,0,0,0,0,0,22.160714285714285,-0.5357142857142847,0.0,0.5357142857142847
2015-08-23,0.0,21.625,18.0,0.0,0.0,5.0,406.293445886681,0.0,0.0,0.0,0,0,0,0,0,0,21.982142857142858,-4.232142857142858,0.0,4.232142857142858
2015-08-25,6.0,17.75,12.0,21.0,0.0,1.0,117.118263733,0.0,1.0,6.4,0,0,0,0,0,6,21.25,-3.5,0.0,3.5
2015-08-25,6.0,17.75,12.0,21.0,0.0,2.0,470.207032832021,0.0,1.0,6.4,0,0,0,0,0,6,20.517857142857142,-2.7678571428571423,0.0,2.7678571428571423
2015-08-25,6.0,17.75,12.0,21.0,0.0,3.0,229.973515522141,0.0,1.0,6.4,0,0,0,0,0,6,19.964285714285715,-2.2142857142857153,0.0,2.2142857142857153
2015-08-25,6.0,17.75,12.0,21.0,0.0,4.0,95.8771197248926,0.0,1.0,6.4,0,0,0,0,0,6,19.410714285714285,-1.6607142857142847,0.0,1.6607142857142847
2015-08-25,6.0,17.75,12.0,21.0,0.0,5.0,324.423739102114,0.0,1.0,6.4,0,0,0,0,0,6,18.857142857142858,-0.7321428571428577,0.0,0.7321428571428577
2015-08-27,6.0,18.125,12.0,61.0,0.0,1.0,141.911779920259,0.0,1.0,5.1,0,0,0,0,0,6,18.357142857142858,-0.23214285714285765,0.0,0.23214285714285765
2015-08-27,6.0,18.125,12.0,61.0,0.0,2.0,413.885988542687,0.0,1.0,5.1,0,0,0,0,0,6,17.857142857142858,0.26785714285714235,0.26785714285714235,0.0
2015-08-27,6.0,18.125,12.0,61.0,0.0,3.0,189.080053057953,0.0,1.0,5.1,0,0,0,0,0,6,17.910714285714285,0.2142857142857153,0.2142857142857153,0.0
2015-08-27,6.0,18.125,12.0,61.0,0.0,4.0,76.475641716123,0.0,1.0,5.1,0,0,0,0,0,6,17.964285714285715,0.1607142857142847,0.1607142857142847,0.0
2015-08-27,6.0,18.125,12.0,61.0,0.0,5.0,302.491389703597,0.0,1.0,5.1,0,0,0,0,0,6,18.017857142857142,1.6071428571428577,1.6071428571428577,0.0
2015-08-28,2.0,19.625,11.0,20.0,0.0,1.0,139.289247760728,0.0,1.0,0.0,0,0,0,0,0,6,18.285714285714285,1.3392857142857153,1.3392857142857153,0.0
2015-08-28,2.0,19.625,11.0,20.0,0.0,2.0,476.398072412663,0.0,1.0,0.0,0,0,0,0,0,6,18.553571428571427,1.071428571428573,1.071428571428573,0.0
2015-08-28,2.0,19.625,11.0,20.0,0.0,3.0,220.364674945731,0.0,1.0,0.0,0,0,0,0,0,6,18.767857142857142,0.8571428571428577,0.8571428571428577,0.0
2015-08-28,2.0,19.625,11.0,20.0,0.0,4.0,72.7913057997985,0.0,1.0,0.0,0,0,0,0,0,6,18.982142857142858,0.6428571428571423,0.6428571428571423,0.0
2015-08-28,2.0,19.625,11.0,20.0,0.0,5.0,328.768757736105,0.0,1.0,0.0,0,0,0,0,0,6,19.196428571428573,0.17857142857142705,0.17857142857142705,0.0
2015-08-30,5.0,19.375,10.0,21.0,0.0,1.0,106.277493756171,0.0,0.0,0.0,0,0,0,0,0,6,19.375,0.0,0.0,0.0
2015-08-30,5.0,19.375,10.0,21.0,0.0,2.0,539.736641041383,0.0,0.0,0.0,0,0,0,0,0,6,19.553571428571427,-0.17857142857142705,0.0,0.17857142857142705
2015-08-30,5.0,19.375,10.0,21.0,0.0,3.0,241.279546935983,0.0,0.0,0.0,0,0,0,0,0,6,19.517857142857142,-0.14285714285714235,0.0,0.14285714285714235
2015-08-30,5.0,19.375,10.0,21.0,0.0,4.0,118.125563771295,0.0,0.0,0.0,0,0,0,0,0,6,19.482142857142858,-0.10714285714285765,0.0,0.10714285714285765
2015-08-30,5.0,19.375,10.0,21.0,0.0,5.0,317.857054367892,0.0,0.0,0.0,0,0,0,0,0,6,19.446428571428573,2.428571428571427,2.428571428571427,0.0
2015-08-31,3.0,21.875,8.0,65.0,0.0,1.0,161.450718481947,0.0,0.0,2.7,0,0,0,0,0,7,19.767857142857142,2.1071428571428577,2.1071428571428577,0.0
2015-08-31,3.0,21.875,8.0,65.0,0.0,2.0,393.617421433248,0.0,0.0,2.7,0,0,0,0,0,7,20.089285714285715,1.7857142857142847,1.7857142857142847,0.0
2015-08-31,3.0,21.875,8.0,65.0,0.0,3.0,189.281147313922,0.0,0.0,2.7,0,0,0,0,0,7,20.446428571428573,1.428571428571427,1.428571428571427,0.0
2015-08-31,3.0,21.875,8.0,65.0,0.0,4.0,89.4170214258032,0.0,0.0,2.7,0,0,0,0,0,7,20.803571428571427,1.071428571428573,1.071428571428573,0.0
2015-08-31,3.0,21.875,8.0,65.0,0.0,5.0,196.31055630725,0.0,0.0,2.7,0,0,0,0,0,7,21.160714285714285,-3.5357142857142847,0.0,3.5357142857142847
2015-09-01,8.0,17.625,12.0,61.0,0.0,1.0,119.890051286369,0.0,0.0,0.0,0,0,0,0,0,6,20.910714285714285,-3.2857142857142847,0.0,3.2857142857142847
2015-09-01,8.0,17.625,12.0,61.0,0.0,2.0,341.592585917743,0.0,0.0,0.0,0,0,0,0,0,6,20.660714285714285,-3.0357142857142847,0.0,3.0357142857142847
2015-09-01,8.0,17.625,12.0,61.0,0.0,3.0,156.502080674637,0.0,0.0,0.0,0,0,0,0,0,6,20.053571428571427,-2.428571428571427,0.0,2.428571428571427
2015-09-01,8.0,17.625,12.0,61.0,0.0,4.0,119.813597280375,0.0,0.0,0.0,0,0,0,0,0,6,19.446428571428573,-1.821428571428573,0.0,1.821428571428573
2015-09-01,8.0,17.625,12.0,61.0,0.0,5.0,296.009442328884,0.0,0.0,0.0,0,0,0,0,0,6,18.839285714285715,-1.8392857142857153,0.0,1.8392857142857153
2015-09-02,5.0,17.0,13.0,21.0,0.0,1.0,83.7391536190601,0.0,0.0,0.0,0,0,0,0,0,6,18.142857142857142,-1.1428571428571423,0.0,1.1428571428571423
2015-09-02,5.0,17.0,13.0,21.0,0.0,2.0,343.529213049574,0.0,0.0,0.0,0,0,0,0,0,6,17.446428571428573,-0.44642857142857295,0.0,0.44642857142857295
2015-09-02,5.0,17.0,13.0,21.0,0.0,3.0,178.040049194498,0.0,0.0,0.0,0,0,0,0,0,6,17.357142857142858,-0.35714285714285765,0.0,0.35714285714285765
2015-09-02,5.0,17.0,13.0,21.0,0.0,4.0,50.5765643241307,0.0,0.0,0.0,0,0,0,0,0,6,17.267857142857142,-0.26785714285714235,0.0,0.26785714285714235
2015-09-02,5.0,17.0,13.0,21.0,0.0,5.0,287.10102163343,0.0,0.0,0.0,0,0,0,0,0,6,17.178571428571427,-1.553571428571427,0.0,1.553571428571427
2015-09-04,7.0,15.625,10.0,61.0,0.0,1.0,143.916404225232,0.0,0.0,1.3,0,0,0,0,0,6,16.892857142857142,-1.2678571428571423,0.0,1.2678571428571423
2015-09-04,7.0,15.625,10.0,61.0,0.0,2.0,348.1661813862,0.0,0.0,1.3,0,0,0,0,0,6,16.607142857142858,-0.9821428571428577,0.0,0.9821428571428577
2015-09-04,7.0,15.625,10.0,61.0,0.0,3.0,171.837229866917,0.0,0.0,1.3,0,0,0,0,0,6,16.410714285714285,-0.7857142857142847,0.0,0.7857142857142847
2015-09-04,7.0,15.625,10.0,61.0,0.0,4.0,86.6224721527251,0.0,0.0,1.3,0,0,0,0,0,6,16.214285714285715,-0.5892857142857153,0.0,0.5892857142857153
2015-09-04,7.0,15.625,10.0,61.0,0.0,5.0,331.585851212094,0.0,0.0,1.3,0,0,0,0,0,6,16.017857142857142,-1.8928571428571423,0.0,1.8928571428571423
2015-09-05,5.0,14.125,20.0,61.0,0.0,1.0,156.958185021103,0.0,0.0,5.0,0,0,0,0,0,6,15.607142857142858,-1.4821428571428577,0.0,1.4821428571428577
2015-09-05,5.0,14.125,20.0,61.0,0.0,2.0,489.485517572011,0.0,0.0,5.0,0,0,0,0,0,6,15.196428571428571,-1.0714285714285712,0.0,1.0714285714285712
2015-09-05,5.0,14.125,20.0,61.0,0.0,3.0,222.910401079499,0.0,0.0,5.0,0,0,0,0,0,6,14.982142857142858,-0.8571428571428577,0.0,0.8571428571428577
2015-09-05,5.0,14.125,20.0,61.0,0.0,4.0,72.0601440458685,0.0,0.0,5.0,0,0,0,0,0,6,14.767857142857142,-0.6428571428571423,0.0,0.6428571428571423
2015-09-05,5.0,14.125,20.0,61.0,0.0,5.0,422.506310537134,0.0,0.0,5.0,0,0,0,0,0,6,14.553571428571429,2.946428571428571,2.946428571428571,0.0
2015-09-08,2.0,17.5,9.0,0.0,0.0,1.0,101.974900564771,0.0,0.0,0.0,0,0,0,0,0,0,14.821428571428571,2.678571428571429,2.678571428571429,0.0
2015-09-08,2.0,17.5,9.0,0.0,0.0,2.0,351.131949782145,0.0,0.0,0.0,0,0,0,0,0,0,15.089285714285714,2.4107142857142865,2.4107142857142865,0.0
2015-09-08,2.0,17.5,9.0,0.0,0.0,3.0,137.003350835869,0.0,0.0,0.0,0,0,0,0,0,0,15.571428571428571,1.9285714285714288,1.9285714285714288,0.0
2015-09-08,2.0,17.5,9.0,0.0,0.0,4.0,61.8558338270558,0.0,0.0,0.0,0,0,0,0,0,0,16.053571428571427,1.446428571428573,1.446428571428573,0.0
2015-09-08,2.0,17.5,9.0,0.0,0.0,5.0,290.365271054862,0.0,0.0,0.0,0,0,0,0,0,0,16.535714285714285,-1.5357142857142847,0.0,1.5357142857142847
2015-09-11,7.0,15.0,12.0,61.0,0.0,1.0,104.972387940673,0.0,0.0,1.6,0,0,0,0,0,6,16.660714285714285,-1.6607142857142847,0.0,1.6607142857142847
2015-09-11,7.0,15.0,12.0,61.0,0.0,2.0,370.834526663937,0.0,0.0,1.6,0,0,0,0,0,6,16.785714285714285,-1.7857142857142847,0.0,1.7857142857142847
2015-09-11,7.0,15.0,12.0,61.0,0.0,3.0,117.688324874624,0.0,0.0,1.6,0,0,0,0,0,6,16.428571428571427,-1.428571428571427,0.0,1.428571428571427
2015-09-11,7.0,15.0,12.0,61.0,0.0,4.0,77.5963267214814,0.0,0.0,1.6,0,0,0,0,0,6,16.071428571428573,-1.071428571428573,0.0,1.071428571428573
2015-09-11,7.0,15.0,12.0,61.0,0.0,5.0,313.184481077626,0.0,0.0,1.6,0,0,0,0,0,6,15.714285714285714,2.7857142857142865,2.7857142857142865,0.0
2015-09-13,6.0,18.5,5.0,20.0,0.0,1.0,103.751245279575,0.0,0.0,4.3,0,0,0,0,0,6,15.857142857142858,2.6428571428571423,2.6428571428571423,0.0
2015-09-13,6.0,18.5,5.0,20.0,0.0,2.0,500.251121182591,0.0,0.0,4.3,0,0,0,0,0,6,16.0,2.5,2.5,0.0
2015-09-13,6.0,18.5,5.0,20.0,0.0,3.0,180.682163454072,0.0,0.0,4.3,0,0,0,0,0,6,16.5,2.0,2.0,0.0
2015-09-13,6.0,18.5,5.0,20.0,0.0,4.0,82.1522115839159,0.0,0.0,4.3,0,0,0,0,0,6,17.0,1.5,1.5,0.0
2015-09-13,6.0,18.5,5.0,20.0,0.0,5.0,317.027305488424,0.0,0.0,4.3,0,0,0,0,0,6,17.5,0.125,0.125,0.0
2015-09-14,7.0,17.625,6.0,63.0,0.0,1.0,133.510832118078,0.0,0.0,21.8,0,0,0,0,0,7,17.875,-0.25,0.0,0.25
2015-09-14,7.0,17.625,6.0,63.0,0.0,2.0,344.444831213055,0.0,0.0,21.8,0,0,0,0,0,7,18.25,-0.625,0.0,0.625
2015-09-14,7.0,17.625,6.0,63.0,0.0,3.0,114.521175435237,0.0,0.0,21.8,0,0,0,0,0,7,18.125,-0.5,0.0,0.5
2015-09-14,7.0,17.625,6.0,63.0,0.0,4.0,112.727634796859,0.0,0.0,21.8,0,0,0,0,0,7,18.0,-0.375,0.0,0.375
