Umsatz,KielerWoche_1.0,Warengruppe_2.0,Warengruppe_3.0,Warengruppe_4.0,Warengruppe_5.0,Warengruppe_6.0,Feiertage_1.0,Ferientage_1.0,Wetterklasse_2,Wetterklasse_4,Wetterklasse_6,Wetterklasse_7,Wetterklasse_8,year_2014,year_2015,year_2016,year_2017,year_2018,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,season_2,season_3,season_4,Bewoelkung,Temperatur,Windgeschwindigkeit,Umsatz,Niederschlag,temp_diff_next_day
161.989626362703,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.875,8.0,161.989626362703,0.2,0.5714285714285712
72.7394907523189,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.875,8.0,72.7394907523189,0.2,0.4285714285714288
270.173731918039,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.875,8.0,270.173731918039,0.2,0.2857142857142856
18.4839927152663,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.875,8.0,18.4839927152663,0.2,-2.1071428571428568
116.621821467299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,3.625,8.0,116.621821467299,0.2,-1.9285714285714288
310.462558578491,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,3.625,8.0,310.462558578491,0.2,-1.6071428571428568
125.356639510072,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,3.625,8.0,125.356639510072,0.2,-1.2857142857142856
85.5846124596724,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,3.625,8.0,85.5846124596724,0.2,-0.9642857142857144
265.854860102674,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,3.625,8.0,265.854860102674,0.2,-0.6428571428571432
40.2233116111995,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,3.625,8.0,40.2233116111995,0.2,1.8035714285714284
116.046870294295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,5.75,10.0,116.046870294295,1.3,1.821428571428572
289.568739500106,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,5.75,10.0,289.568739500106,1.3,1.5178571428571432
115.662839057947,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,5.75,10.0,115.662839057947,1.3,1.2142857142857144
86.9275104588597,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,5.75,10.0,86.9275104588597,1.3,0.9107142857142856
263.03524552906,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,5.75,10.0,263.03524552906,1.3,1.2321428571428568
88.9219763738156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0,6.375,9.0,88.9219763738156,7.5,0.8392857142857144
313.907584824392,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0,6.375,9.0,313.907584824392,7.5,0.4464285714285712
91.4747039377377,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0,6.375,9.0,91.4747039377377,7.5,0.3571428571428567
70.3775374736991,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0,6.375,9.0,70.3775374736991,7.5,0.2678571428571432
230.866849428077,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0,6.375,9.0,230.866849428077,7.5,1.3035714285714288
89.5158553261206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,7.5,25.0,89.5158553261206,12.6,1.0535714285714288
314.26237720896,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,7.5,25.0,314.26237720896,12.6,0.8035714285714288
111.936085655585,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,7.5,25.0,111.936085655585,12.6,0.6428571428571432
71.4384074719189,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,7.5,25.0,71.4384074719189,12.6,0.4821428571428567
240.167564518219,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,7.5,25.0,240.167564518219,12.6,2.821428571428571
67.954839483437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,10.0,28.0,67.954839483437,6.0,2.303571428571429
349.344531472799,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,10.0,28.0,349.344531472799,6.0,1.7857142857142865
122.265690196784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,10.0,28.0,122.265690196784,6.0,1.4285714285714288
64.1638629091181,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,10.0,28.0,64.1638629091181,6.0,1.0714285714285712
304.334671385998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,10.0,28.0,304.334671385998,6.0,-5.035714285714287
102.503556455298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.0,4.25,23.0,102.503556455298,4.0,-4.571428571428571
551.204782732623,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.0,4.25,23.0,551.204782732623,4.0,-4.107142857142858
184.229098838524,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.0,4.25,23.0,184.229098838524,4.0,-3.2857142857142856
122.970550791976,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.0,4.25,23.0,122.970550791976,4.0,-2.4642857142857144
314.28252636958,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.0,4.25,23.0,314.28252636958,4.0,1.6071428571428568
122.717043089708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.5,19.0,122.717043089708,13.8,1.9642857142857144
254.720970873776,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.5,19.0,254.720970873776,13.8,2.321428571428571
103.980091719935,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.5,19.0,103.980091719935,13.8,1.8571428571428568
58.3365912420298,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.5,19.0,58.3365912420298,13.8,1.3928571428571432
183.019346130805,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.5,19.0,183.019346130805,13.8,1.1785714285714288
86.441812930424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,7.75,14.0,86.441812930424,12.0,0.6785714285714288
253.267146283048,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,7.75,14.0,253.267146283048,12.0,0.1785714285714288
98.2223034780195,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,7.75,14.0,98.2223034780195,12.0,0.1428571428571432
68.9972825054419,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,7.75,14.0,68.9972825054419,12.0,0.1071428571428567
248.091361140205,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,7.75,14.0,248.091361140205,12.0,-4.553571428571429
72.7918398175921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,3.125,16.0,72.7918398175921,6.2,-3.928571428571429
229.38414618971,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,3.125,16.0,229.38414618971,6.2,-3.303571428571429
99.415923686111,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,3.125,16.0,99.415923686111,6.2,-2.6428571428571432
70.4651659015092,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,3.125,16.0,70.4651659015092,6.2,-1.9821428571428568
235.49178387272,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.0,3.125,16.0,235.49178387272,6.2,2.303571428571429
93.7671799134285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,6.75,14.0,93.7671799134285,13.6,2.446428571428571
251.148387388712,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,6.75,14.0,251.148387388712,13.6,2.5892857142857144
79.0898875141396,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,6.75,14.0,79.0898875141396,13.6,2.071428571428571
69.4440159990795,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,6.75,14.0,69.4440159990795,13.6,1.5535714285714288
255.715603348889,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,6.75,14.0,255.715603348889,13.6,1.0357142857142856
131.913950068001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,6.75,13.0,131.913950068001,0.0,0.5178571428571432
314.442179091712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,6.75,13.0,314.442179091712,0.0,0.0
135.042115386384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,6.75,13.0,135.042115386384,0.0,0.0
78.3484660148403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,6.75,13.0,78.3484660148403,0.0,0.0
294.576404705863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.0,6.75,13.0,294.576404705863,0.0,-2.5
115.086208812258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.25,12.0,115.086208812258,0.0,-2.1428571428571432
447.611692815639,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.25,12.0,447.611692815639,0.0,-1.7857142857142856
144.697761867106,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.25,12.0,144.697761867106,0.0,-1.4285714285714288
101.780919085691,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.25,12.0,101.780919085691,0.0,-1.0714285714285712
382.824611402643,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,4.25,12.0,382.824611402643,0.0,-2.9642857142857144
47.8910511689248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.0,2.0,9.0,47.8910511689248,4.1,-2.2857142857142856
615.895161452642,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.0,2.0,9.0,615.895161452642,4.1,-1.6071428571428572
181.247790389923,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.0,2.0,9.0,181.247790389923,4.1,-1.2857142857142856
204.693311193378,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.0,2.0,9.0,204.693311193378,4.1,-0.9642857142857144
325.12197864382,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.0,2.0,9.0,325.12197864382,4.1,-1.6428571428571428
138.935449172918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,1.0,5.0,138.935449172918,1.3,-1.1785714285714284
287.12848916472,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,1.0,5.0,287.12848916472,1.3,-0.7142857142857142
106.522532414392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,1.0,5.0,106.522532414392,1.3,-0.5714285714285714
63.0120526976263,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,1.0,5.0,63.0120526976263,1.3,-0.4285714285714286
243.750686660054,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,1.0,5.0,243.750686660054,1.3,-1.6607142857142858
116.932538278351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,-0.375,4.0,116.932538278351,1.3,-1.3214285714285714
297.627496877784,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,-0.375,4.0,297.627496877784,1.3,-0.9821428571428572
115.880593765192,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,-0.375,4.0,115.880593765192,1.3,-0.7857142857142857
73.0375497476955,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,-0.375,4.0,73.0375497476955,1.3,-0.5892857142857143
309.385357960923,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,-0.375,4.0,309.385357960923,1.3,-1.1428571428571428
90.1034587863099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.0,-1.125,4.0,90.1034587863099,0.0,-0.8392857142857143
285.545986768458,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.0,-1.125,4.0,285.545986768458,0.0,-0.5357142857142857
115.517804650047,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.0,-1.125,4.0,115.517804650047,0.0,-0.4285714285714286
63.1553176365701,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.0,-1.125,4.0,63.1553176365701,0.0,-0.3214285714285714
271.986313846711,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.0,-1.125,4.0,271.986313846711,0.0,-0.4642857142857143
135.950512983467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,-1.375,3.0,135.950512983467,0.0,-0.3214285714285714
265.194435459988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,-1.375,3.0,265.194435459988,0.0,-0.1785714285714286
113.37969263442,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,-1.375,3.0,113.37969263442,0.0,-0.1428571428571428
61.8038023909784,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,-1.375,3.0,61.8038023909784,0.0,-0.1071428571428572
299.101267021608,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,-1.375,3.0,299.101267021608,0.0,0.0535714285714286
130.976061288992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,-1.25,5.0,130.976061288992,0.0,0.0714285714285714
279.183609587953,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,-1.25,5.0,279.183609587953,0.0,0.0892857142857141
99.976780581078,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,-1.25,5.0,99.976780581078,0.0,0.0714285714285714
68.559045168997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,-1.25,5.0,68.559045168997,0.0,0.0535714285714286
275.460914012407,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,-1.25,5.0,275.460914012407,0.0,0.7857142857142858
140.03186322028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,-0.5,10.0,140.03186322028,1.9,0.6607142857142858
415.166425975778,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,-0.5,10.0,415.166425975778,1.9,0.5357142857142858
133.804409424965,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,-0.5,10.0,133.804409424965,1.9,0.4285714285714286
54.0561105891749,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,-0.5,10.0,54.0561105891749,1.9,0.3214285714285714
376.785950449622,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,-0.5,10.0,376.785950449622,1.9,4.089285714285714
150.51678717379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.375,10.0,150.51678717379,6.4,3.4285714285714284
285.783235454514,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.375,10.0,285.783235454514,6.4,2.767857142857143
94.8677658759417,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.375,10.0,94.8677658759417,6.4,2.2142857142857144
62.7936586310808,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.375,10.0,62.7936586310808,6.4,1.6607142857142858
214.316488368471,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.375,10.0,214.316488368471,6.4,2.607142857142857
124.273404481234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,4.875,17.0,124.273404481234,16.6,1.8392857142857144
318.608712118946,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,4.875,17.0,318.608712118946,16.6,1.0714285714285716
119.389750342982,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,4.875,17.0,119.389750342982,16.6,0.8571428571428568
54.1152141456079,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,4.875,17.0,54.1152141456079,16.6,0.6428571428571432
290.420362377553,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.0,4.875,17.0,290.420362377553,16.6,-2.946428571428571
129.932530553471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,1.5,12.0,129.932530553471,8.1,-2.678571428571429
276.548941252601,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,1.5,12.0,276.548941252601,8.1,-2.4107142857142856
130.868669740543,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,1.5,12.0,130.868669740543,8.1,-1.9285714285714284
66.4012476272315,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,1.5,12.0,66.4012476272315,8.1,-1.4464285714285716
298.873227773722,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.0,1.5,12.0,298.873227773722,8.1,-4.839285714285714
129.039421255357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,-2.375,7.0,129.039421255357,0.0,-3.803571428571429
433.183884520481,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,-2.375,7.0,433.183884520481,0.0,-2.767857142857143
168.031157476338,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,-2.375,7.0,168.031157476338,0.0,-2.2142857142857144
